time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
1195541,2,-6,32,-37,58,-21,32,-13
1195551,4,-2,33,-34,59,-24,32,-14
1195561,2,-5,32,-36,58,-21,32,-14
1195571,3,-3,33,-34,60,-24,32,-14
1195581,2,-5,32,-37,59,-21,32,-13
1195591,4,-3,33,-35,59,-22,32,-14
1195601,2,-5,32,-37,59,-21,32,-13
1195611,3,-2,34,-34,59,-22,32,-14
1195621,2,-5,32,-37,58,-20,32,-13
1195631,4,-2,34,-34,59,-23,32,-14
1195641,2,-5,32,-37,59,-21,32,-13
1195651,4,-2,34,-34,59,-23,32,-14
1195661,2,-5,32,-37,59,-21,32,-13
1195671,3,-3,32,-35,60,-22,32,-14
1195681,2,-5,32,-38,59,-21,32,-13
1195691,4,-2,34,-34,59,-23,32,-14
1195701,2,-5,32,-37,59,-21,32,-13
1195711,4,-3,33,-34,60,-23,32,-14
1195721,2,-6,31,-38,58,-20,32,-13
1195731,3,-2,34,-34,60,-22,32,-14
1195741,2,-6,31,-37,59,-22,32,-13
1195751,4,-2,34,-33,59,-24,32,-14
1195761,2,-6,32,-37,58,-21,32,-13
1195771,4,-2,34,-34,59,-22,32,-14
1195781,1,-6,32,-37,59,-21,32,-14
1195791,4,-2,34,-33,60,-23,32,-14
1195801,2,-5,32,-37,59,-22,32,-13
1195811,4,-3,33,-34,60,-22,32,-14
1195821,2,-6,32,-36,59,-21,32,-13
1195831,3,-3,33,-33,59,-22,32,-14
1195841,2,-5,32,-37,59,-21,32,-13
1195851,4,-3,33,-34,59,-23,32,-14
1195861,2,-5,32,-37,58,-20,32,-13
1195871,4,-3,32,-34,60,-23,32,-14
1195881,2,-5,32,-37,59,-21,32,-13
1195891,4,-2,34,-34,59,-22,32,-14
1195901,2,-6,32,-36,58,-21,32,-13
1195911,4,-3,33,-34,59,-22,32,-14
1195921,2,-5,32,-36,59,-21,32,-13
1195931,4,-2,34,-34,59,-21,32,-14
1195941,2,-5,32,-38,59,-21,32,-13
1195951,4,-2,33,-34,59,-22,32,-14
1195961,2,-5,32,-37,59,-21,32,-13
1195971,4,-3,33,-34,60,-22,32,-14
1195981,2,-6,32,-37,58,-21,32,-13
1195991,4,-3,33,-34,59,-23,32,-14
1196001,2,-6,32,-37,58,-21,32,-13
1196011,4,-3,33,-34,59,-22,32,-14
1196021,2,-5,32,-37,58,-20,32,-13
1196031,4,-3,33,-34,59,-22,32,-14
1196041,2,-6,32,-37,58,-21,32,-13
1196051,3,-3,33,-34,59,-22,32,-14
1196061,2,-6,32,-37,59,-21,32,-13
1196071,3,-3,33,-34,61,-22,32,-14
1196081,2,-6,32,-37,58,-21,32,-13
1196091,3,-3,32,-34,60,-23,32,-14
1196101,3,-6,32,-37,58,-21,32,-13
1196111,4,-2,34,-34,59,-21,32,-14
1196121,3,-6,32,-36,59,-22,32,-13
1196131,4,-3,33,-34,60,-23,32,-14
1196141,2,-5,32,-38,58,-22,31,-13
1196151,4,-3,33,-34,60,-23,32,-14
1196161,2,-6,32,-37,59,-22,32,-13
1196171,4,-3,33,-34,60,-23,32,-14
1196181,2,-6,32,-37,58,-21,32,-13
1196191,4,-3,33,-34,60,-23,32,-14
1196201,2,-6,32,-36,58,-22,32,-13
1196211,4,-2,34,-34,59,-23,32,-14
1196221,3,-6,32,-36,59,-21,32,-13
1196231,4,-4,33,-34,60,-23,32,-15
1196241,2,-6,32,-36,59,-21,32,-13
1196251,4,-3,33,-34,59,-22,32,-14
1196261,3,-5,32,-37,59,-21,32,-13
1196271,4,-3,33,-34,59,-24,32,-14
1196281,2,-5,32,-37,58,-22,32,-13
1196291,4,-3,33,-34,60,-24,32,-14
1196301,3,-5,32,-36,58,-21,31,-13
1196311,4,-3,33,-34,60,-21,32,-14
1196321,2,-5,32,-37,58,-21,32,-13
1196331,4,-3,33,-35,59,-22,32,-14
1196341,2,-6,32,-36,58,-20,32,-13
1196351,4,-3,33,-34,60,-23,32,-14
1196361,3,-5,32,-38,59,-21,32,-13
1196371,3,-3,33,-34,60,-23,33,-14
1196381,2,-6,32,-37,59,-20,31,-13
1196391,4,-3,33,-34,60,-22,32,-14
1196401,2,-6,32,-37,59,-21,32,-13
1196411,4,-3,33,-34,59,-22,32,-14
1196421,2,-5,32,-37,59,-20,32,-13
1196431,3,-3,33,-34,59,-24,32,-14
1196441,2,-5,32,-37,58,-22,32,-13
1196451,4,-3,33,-34,60,-22,32,-14
1196461,2,-6,32,-36,58,-21,32,-13
1196471,4,-3,33,-34,59,-22,32,-14
1196481,2,-6,32,-37,59,-21,32,-13
1196491,4,-3,33,-34,59,-22,32,-14
1196501,2,-5,32,-36,59,-20,32,-13
1196511,3,-3,33,-34,60,-23,32,-14
1196521,2,-5,32,-37,58,-22,32,-13
1196531,3,-2,34,-34,59,-23,32,-14
1196541,2,-6,32,-37,58,-21,32,-13
1196551,4,-3,33,-34,59,-23,32,-14
1196561,2,-6,32,-37,59,-20,32,-13
1196571,4,-3,33,-34,59,-23,32,-14
1196581,2,-6,32,-36,58,-21,32,-13
1196591,4,-3,33,-34,60,-22,32,-14
1196601,2,-6,32,-37,58,-21,32,-13
1196611,3,-3,33,-35,60,-23,32,-14
1196621,3,-6,31,-37,58,-21,32,-13
1196631,4,-3,33,-34,60,-22,32,-14
1196641,2,-6,32,-36,58,-22,31,-13
1196651,4,-3,33,-34,59,-22,32,-14
1196661,2,-6,32,-37,59,-21,32,-13
1196671,4,-3,33,-34,59,-22,32,-14
1196681,2,-5,32,-36,59,-20,32,-13
1196691,4,-3,33,-34,60,-23,32,-14
1196701,2,-6,32,-37,58,-21,32,-13
1196711,4,-3,33,-34,60,-23,32,-14
1196721,2,-6,32,-37,59,-21,32,-13
1196731,3,-3,33,-34,60,-23,32,-14
1196741,2,-6,32,-36,58,-21,32,-13
1196751,5,-2,34,-34,59,-22,32,-14
1196761,2,-6,32,-37,58,-20,32,-13
1196771,4,-3,33,-34,59,-23,32,-14
1196781,2,-6,32,-36,59,-21,32,-13
1196791,3,-2,34,-34,59,-24,32,-14
1196801,2,-5,32,-36,59,-21,32,-13
1196811,4,-3,33,-34,60,-22,32,-14
1196821,2,-6,32,-37,58,-20,32,-14
1196831,3,-3,33,-34,60,-23,32,-14
1196841,2,-6,32,-37,58,-21,32,-13
1196851,4,-3,33,-34,60,-24,32,-14
1196861,2,-6,32,-36,58,-20,32,-13
1196871,4,-3,33,-34,60,-22,32,-14
1196881,2,-6,32,-36,59,-22,32,-13
1196891,4,-3,33,-35,60,-23,32,-14
1196901,2,-5,32,-38,58,-21,32,-13
1196911,4,-3,33,-34,59,-22,32,-14
1196921,2,-6,32,-36,58,-22,32,-13
1196931,4,-3,33,-34,60,-23,32,-14
1196941,2,-6,32,-38,59,-20,32,-13
1196951,4,-3,33,-35,59,-23,32,-14
1196961,3,-6,32,-36,59,-22,32,-13
1196971,3,-3,33,-34,59,-23,32,-14
1196981,2,-6,32,-37,58,-21,32,-13
1196991,4,-3,33,-34,59,-23,32,-14
1197001,3,-6,32,-37,59,-21,31,-13
1197011,4,-3,33,-35,59,-23,32,-14
1197021,2,-6,32,-36,59,-20,32,-13
1197031,3,-3,33,-34,60,-24,32,-14
1197041,2,-6,32,-36,59,-21,32,-13
1197051,4,-3,33,-34,59,-23,32,-14
1197061,3,-6,32,-37,59,-21,32,-13
1197071,3,-3,33,-35,60,-22,32,-14
1197081,2,-5,32,-37,58,-20,32,-13
1197091,4,-3,33,-34,60,-23,32,-14
1197101,2,-5,32,-37,59,-21,32,-13
1197111,4,-3,33,-34,60,-23,32,-14
1197121,2,-6,32,-38,58,-21,32,-13
1197131,4,-4,33,-34,60,-22,33,-14
1197141,2,-6,32,-36,58,-21,32,-13
1197151,3,-3,33,-34,59,-22,32,-14
1197161,2,-5,32,-36,58,-23,32,-13
1197171,4,-3,33,-34,59,-23,32,-14
1197181,3,-6,32,-36,59,-22,31,-13
1197191,4,-3,33,-34,60,-22,32,-14
1197201,3,-5,32,-36,58,-20,31,-13
1197211,4,-3,33,-34,59,-22,32,-14
1197221,2,-6,32,-38,59,-20,32,-13
1197231,4,-3,33,-34,60,-23,32,-14
1197241,2,-6,32,-38,59,-20,32,-13
1197251,3,-3,33,-34,59,-23,32,-14
1197261,3,-6,32,-37,58,-21,32,-13
1197271,4,-3,33,-34,59,-24,32,-14
1197281,2,-6,32,-36,58,-23,31,-13
1197291,4,-3,33,-34,59,-23,32,-14
1197301,2,-6,32,-38,58,-21,32,-13
1197311,4,-3,33,-34,60,-23,32,-14
1197321,2,-6,32,-38,59,-20,32,-13
1197331,4,-3,33,-35,59,-23,32,-14
1197341,2,-6,32,-37,58,-21,32,-13
1197351,3,-3,33,-34,59,-24,32,-14
1197361,2,-6,31,-37,59,-22,32,-13
1197371,4,-3,33,-34,59,-22,32,-14
1197381,2,-6,31,-37,59,-20,32,-13
1197391,4,-3,33,-34,59,-23,32,-14
1197401,2,-6,32,-36,58,-20,32,-13
1197411,3,-3,33,-34,60,-23,32,-14
1197421,2,-5,32,-38,58,-21,31,-13
1197431,4,-3,33,-35,60,-24,33,-14
1197441,2,-6,32,-36,59,-21,31,-13
1197451,3,-3,33,-34,59,-22,32,-14
1197461,2,-6,32,-37,59,-20,32,-13
1197471,4,-3,33,-34,60,-22,32,-14
1197481,2,-6,32,-37,58,-22,32,-13
1197491,3,-3,33,-35,59,-23,32,-14
1197501,2,-6,32,-36,59,-21,31,-13
1197511,4,-3,33,-34,60,-23,32,-14
1197521,2,-6,32,-38,58,-22,31,-13
1197531,4,-3,33,-35,60,-24,32,-14
1197541,2,-6,32,-38,59,-21,32,-13
1197551,4,-3,33,-35,60,-25,32,-14
1197561,2,-6,32,-38,58,-22,32,-13
1197571,3,-3,33,-34,60,-23,32,-14
1197581,2,-6,32,-37,58,-21,31,-13
1197591,3,-3,33,-35,59,-23,31,-14
1197601,2,-6,32,-37,58,-22,31,-13
1197611,4,-3,33,-34,60,-22,32,-14
1197621,2,-6,32,-37,58,-21,31,-14
1197631,3,-3,33,-35,60,-24,32,-14
1197641,3,-6,32,-37,59,-22,31,-14
1197651,3,-2,34,-34,59,-23,32,-14
1197661,2,-6,32,-38,59,-23,32,-13
1197671,3,-3,33,-34,59,-25,32,-15
1197681,2,-6,32,-38,59,-22,32,-13
1197691,4,-3,33,-34,60,-22,32,-15
1197701,2,-6,32,-37,59,-20,31,-13
1197711,3,-3,33,-34,60,-22,32,-14
1197721,2,-6,32,-36,58,-20,32,-13
1197731,3,-3,33,-35,59,-22,32,-14
1197741,2,-6,32,-37,58,-23,32,-13
1197751,3,-3,33,-32,60,-23,32,-14
1197761,2,-6,32,-37,59,-21,32,-13
1197771,4,-3,33,-33,60,-23,32,-14
1197781,2,-6,32,-37,58,-21,31,-13
1197791,4,-3,33,-34,60,-23,32,-14
1197801,2,-6,32,-38,59,-22,31,-13
1197811,3,-3,33,-35,60,-22,32,-14
1197821,2,-6,32,-38,58,-22,32,-13
1197831,4,-3,33,-34,59,-22,32,-14
1197841,2,-6,32,-38,58,-21,31,-13
1197851,3,-3,33,-34,59,-22,32,-14
1197861,2,-6,32,-37,59,-22,31,-13
1197871,4,-3,33,-34,59,-23,32,-14
1197881,2,-6,32,-36,58,-20,31,-13
1197891,4,-3,33,-31,59,-23,32,-14
1197901,3,-5,32,-37,59,-21,31,-13
1197911,3,-2,34,-34,60,-23,32,-13
1197921,2,-6,32,-36,58,-22,31,-13
1197931,3,-3,33,-35,59,-22,32,-14
1197941,2,-6,32,-36,58,-21,31,-13
1197951,4,-3,33,-34,60,-23,32,-14
1197961,2,-6,32,-37,58,-20,31,-13
1197971,4,-3,33,-35,59,-22,32,-14
1197981,2,-6,32,-37,58,-21,31,-13
1197991,3,-3,33,-34,60,-23,32,-14
1198001,2,-6,32,-36,58,-22,31,-13
1198011,4,-3,33,-34,60,-22,32,-14
1198021,2,-6,32,-38,59,-21,31,-13
1198031,4,-4,33,-35,59,-23,32,-14
1198041,2,-6,32,-38,58,-20,31,-13
1198051,3,-2,34,-34,59,-22,32,-14
1198061,2,-6,32,-38,59,-21,31,-13
1198071,3,-3,33,-30,59,-22,32,-14
1198081,3,-6,32,-38,58,-21,32,-13
1198091,4,-3,33,-35,60,-22,32,-15
1198101,2,-6,32,-37,58,-22,31,-13
1198111,3,-3,33,-34,60,-23,32,-15
1198121,2,-6,32,-37,59,-20,32,-13
1198131,4,-3,33,-34,59,-22,32,-14
1198141,2,-6,32,-37,58,-21,32,-13
1198151,3,-3,33,-34,60,-22,32,-14
1198161,3,-5,32,-37,59,-22,31,-13
1198171,3,-3,33,-34,59,-22,32,-14
1198181,2,-6,33,-36,58,-21,31,-13
1198191,3,-3,33,-34,59,-22,32,-14
1198201,3,-6,32,-38,59,-21,32,-13
1198211,3,-3,33,-35,59,-23,32,-14
1198221,3,-6,32,-38,58,-20,31,-13
1198231,3,-3,33,-35,59,-22,32,-14
1198241,3,-6,32,-36,58,-22,31,-13
1198251,3,-3,33,-35,60,-22,32,-14
1198261,2,-6,32,-37,59,-21,31,-13
1198271,3,-3,33,-32,59,-22,32,-14
1198281,2,-6,32,-38,59,-22,32,-13
1198291,3,-4,33,-35,60,-23,32,-14
1198301,3,-6,32,-38,58,-20,32,-13
1198311,3,-3,33,-34,60,-22,32,-14
1198321,2,-6,32,-36,58,-21,31,-13
1198331,3,-3,33,-35,60,-22,32,-14
1198341,2,-6,32,-36,59,-21,31,-13
1198351,3,-3,33,-34,60,-22,32,-14
1198361,2,-6,32,-38,58,-22,31,-13
1198372,4,-3,33,-34,61,-24,31,-14
1198381,2,-6,32,-37,58,-21,31,-13
1198391,3,-3,33,-34,60,-22,32,-14
1198401,2,-6,32,-38,59,-21,31,-13
1198411,3,-2,34,-34,59,-22,32,-14
1198421,3,-5,32,-37,59,-23,32,-13
1198431,3,-3,33,-33,60,-22,32,-14
1198441,2,-6,32,-37,58,-21,31,-13
1198451,3,-3,33,-34,60,-22,33,-14
1198461,2,-6,32,-37,58,-21,31,-13
1198471,3,-3,33,-35,59,-22,32,-14
1198481,2,-6,32,-37,58,-21,32,-13
1198491,3,-3,33,-35,59,-22,32,-14
1198501,2,-6,32,-36,58,-22,31,-13
1198511,3,-3,33,-35,60,-23,32,-14
1198521,3,-6,32,-37,59,-21,31,-13
1198531,4,-3,33,-34,60,-22,32,-14
1198541,2,-6,32,-38,58,-20,32,-13
1198551,3,-4,33,-34,60,-23,32,-14
1198561,3,-6,32,-36,58,-22,31,-13
1198571,4,-3,33,-35,60,-22,32,-14
1198581,3,-6,32,-38,58,-21,31,-13
1198591,4,-3,33,-35,59,-22,32,-14
1198601,2,-6,32,-37,58,-22,32,-13
1198611,3,-3,33,-35,59,-23,32,-14
1198621,3,-6,32,-37,58,-22,31,-13
1198631,4,-4,33,-35,60,-22,32,-14
1198641,3,-6,32,-37,58,-21,32,-13
1198651,3,-3,33,-35,60,-22,32,-14
1198661,2,-6,32,-38,59,-21,31,-13
1198671,4,-3,33,-34,59,-22,32,-14
1198681,3,-5,32,-36,58,-21,32,-13
1198691,4,-3,33,-35,59,-22,32,-14
1198701,2,-6,32,-36,58,-22,31,-13
1198711,3,-3,33,-35,60,-23,31,-14
1198721,2,-6,32,-38,59,-20,31,-13
1198731,4,-3,33,-31,60,-22,32,-14
1198741,2,-6,32,-39,58,-20,31,-13
1198751,4,-3,33,-35,60,-23,32,-14
1198761,3,-5,32,-38,59,-21,32,-13
1198771,3,-3,33,-34,60,-22,32,-14
1198781,3,-6,32,-37,58,-21,31,-13
1198791,4,-3,33,-34,60,-22,32,-15
1198801,2,-6,32,-36,58,-21,31,-13
1198811,3,-3,33,-35,60,-23,33,-15
1198821,2,-6,32,-37,59,-22,31,-13
1198831,4,-3,33,-34,60,-22,32,-15
1198841,2,-6,32,-36,59,-21,31,-13
1198851,4,-3,33,-34,60,-22,32,-14
1198861,3,-6,32,-38,58,-21,31,-13
1198871,4,-3,33,-34,59,-22,32,-14
1198881,2,-6,32,-38,58,-21,31,-13
1198891,3,-3,33,-35,60,-22,32,-15
1198901,3,-6,32,-38,58,-21,31,-13
1198911,3,-3,33,-35,60,-22,32,-14
1198921,3,-6,32,-37,59,-20,32,-13
1198931,4,-3,33,-33,59,-23,32,-15
1198941,3,-5,31,-37,58,-22,31,-13
1198951,4,-3,33,-34,60,-23,32,-15
1198961,3,-6,32,-37,58,-20,31,-13
1198971,4,-3,33,-35,60,-22,32,-14
1198981,2,-6,32,-38,59,-22,31,-13
1198991,3,-3,33,-33,60,-22,32,-14
1199001,3,-6,32,-37,58,-21,32,-13
1199011,3,-3,33,-34,60,-22,32,-14
1199021,3,-6,32,-38,59,-21,31,-13
1199031,4,-3,33,-36,59,-22,32,-14
1199041,2,-6,32,-38,59,-21,31,-13
1199051,4,-3,33,-34,60,-23,32,-14
1199061,3,-6,32,-36,59,-21,31,-13
1199071,3,-3,33,-35,60,-23,32,-14
1199081,3,-6,32,-37,58,-21,31,-13
1199091,4,-3,33,-34,59,-22,32,-14
1199101,3,-6,32,-37,59,-22,31,-13
1199111,3,-3,33,-35,60,-23,32,-14
1199121,3,-6,32,-38,58,-20,31,-13
1199131,4,-2,34,-33,60,-22,32,-15
1199141,3,-6,32,-38,58,-23,31,-13
1199151,4,-3,33,-33,60,-22,32,-14
1199161,2,-6,32,-36,59,-20,31,-13
1199171,3,-3,33,-35,59,-22,32,-14
1199181,3,-6,32,-36,58,-21,31,-13
1199191,4,-3,33,-35,60,-22,32,-14
1199201,3,-6,32,-36,58,-20,31,-13
1199211,3,-3,33,-34,60,-22,32,-14
1199221,3,-6,32,-38,58,-23,31,-13
1199231,3,-3,33,-35,60,-22,32,-14
1199241,3,-6,32,-37,59,-21,31,-13
1199251,3,-3,33,-34,60,-23,32,-14
1199261,3,-6,32,-38,59,-21,31,-13
1199271,4,-3,33,-35,60,-22,32,-14
1199281,3,-6,32,-38,58,-22,31,-13
1199291,3,-3,33,-35,59,-22,33,-14
1199301,3,-6,32,-37,58,-21,31,-13
1199311,4,-3,33,-34,60,-23,32,-14
1199321,2,-6,32,-36,58,-21,31,-13
1199331,4,-2,34,-35,60,-22,32,-14
1199341,3,-6,32,-38,58,-21,31,-13
1199351,4,-3,33,-33,60,-22,32,-14
1199361,3,-6,32,-36,58,-20,31,-13
1199371,4,-3,33,-34,60,-22,33,-14
1199381,3,-6,32,-38,58,-20,31,-13
1199391,4,-3,33,-34,60,-22,32,-15
1199401,3,-6,32,-38,58,-20,31,-13
1199411,4,-3,33,-34,59,-23,32,-15
1199421,3,-5,32,-38,58,-20,31,-13
1199431,4,-3,33,-34,60,-22,32,-14
1199441,3,-6,32,-38,58,-21,31,-13
1199451,4,-3,33,-34,59,-22,32,-14
1199461,3,-6,32,-37,58,-22,31,-13
1199471,3,-3,33,-34,59,-22,32,-14
1199481,3,-6,32,-37,59,-20,31,-13
1199491,4,-3,33,-35,60,-22,32,-14
1199501,3,-6,32,-36,58,-21,31,-13
1199511,4,-3,33,-34,59,-22,32,-14
1199521,3,-6,32,-37,58,-20,31,-13
1199531,4,-3,33,-34,60,-22,32,-14
1199541,3,-6,32,-36,58,-21,31,-13
1199551,4,-3,33,-35,60,-22,32,-14
1199561,3,-6,32,-38,58,-21,31,-13
1199571,4,-3,33,-35,60,-23,32,-14
1199581,3,-6,32,-37,58,-21,32,-13
1199591,4,-3,33,-35,60,-22,32,-14
1199601,3,-6,32,-37,59,-21,31,-13
1199611,4,-3,33,-34,60,-22,32,-14
1199621,3,-6,32,-37,58,-22,31,-13
1199631,4,-3,33,-35,59,-22,32,-14
1199641,3,-6,32,-38,58,-22,31,-13
1199651,4,-3,33,-34,59,-22,32,-15
1199661,3,-6,32,-36,58,-21,31,-13
1199671,3,-3,33,-35,59,-22,32,-14
1199681,3,-6,32,-38,58,-20,31,-13
1199691,4,-3,33,-34,60,-22,32,-14
1199701,3,-6,32,-36,58,-22,31,-13
1199711,4,-3,33,-33,60,-22,32,-14
1199721,3,-6,32,-36,58,-21,32,-13
1199731,4,-3,33,-34,60,-22,32,-14
1199741,3,-6,32,-37,58,-22,31,-13
1199751,4,-3,33,-34,59,-22,32,-14
1199761,3,-6,32,-36,58,-20,31,-13
1199771,4,-3,33,-35,59,-22,32,-14
1199781,2,-6,32,-37,59,-20,31,-13
1199791,4,-3,33,-34,60,-22,32,-14
1199801,3,-6,32,-37,57,-20,31,-13
1199811,4,-3,33,-32,60,-23,32,-14
1199821,3,-6,32,-37,58,-21,31,-13
1199831,4,-3,33,-34,59,-22,32,-14
1199841,3,-6,32,-36,58,-20,31,-13
1199851,4,-2,34,-35,59,-22,32,-14
1199861,2,-6,32,-37,58,-20,31,-13
1199871,3,-3,33,-35,60,-22,32,-14
1199881,2,-6,32,-36,59,-20,31,-13
1199891,4,-3,33,-35,59,-23,32,-14
1199901,3,-6,32,-37,58,-21,31,-13
1199911,4,-3,33,-34,60,-23,33,-15
1199921,3,-6,32,-37,58,-21,31,-13
1199931,4,-3,33,-35,59,-22,32,-14
1199941,2,-6,32,-37,58,-21,31,-13
1199951,4,-3,33,-34,60,-22,32,-14
1199961,3,-6,32,-38,58,-20,31,-13
1199971,4,-3,33,-33,59,-22,32,-14
1199981,3,-6,32,-36,58,-21,31,-13
1199991,3,-3,33,-35,60,-22,33,-14
1200001,3,-6,32,-38,58,-21,32,-13
1200011,4,-3,33,-35,60,-22,32,-14
1200021,3,-6,32,-37,59,-20,31,-13
1200031,4,-3,33,-34,59,-22,32,-14
1200041,3,-6,32,-36,58,-20,31,-13
1200051,4,-3,33,-35,60,-22,32,-14
1200061,3,-6,32,-38,58,-22,31,-13
1200071,4,-3,33,-34,59,-22,32,-14
1200081,3,-6,32,-38,58,-21,31,-13
1200091,5,-3,33,-34,59,-22,32,-14
1200101,3,-6,32,-37,58,-20,31,-13
1200111,4,-3,34,-34,60,-22,32,-14
1200121,3,-6,32,-37,58,-20,31,-13
1200131,4,-3,33,-35,60,-22,32,-14
1200141,3,-6,32,-36,58,-21,31,-13
1200151,4,-3,33,-35,60,-22,33,-14
1200161,3,-6,32,-37,59,-21,31,-13
1200171,4,-3,33,-34,60,-22,32,-14
1200181,3,-5,32,-37,58,-20,31,-13
1200191,4,-3,33,-34,60,-22,32,-14
1200201,3,-6,32,-36,58,-22,31,-13
1200211,4,-3,33,-34,59,-23,32,-14
1200221,3,-6,32,-37,59,-21,31,-13
1200231,3,-3,33,-34,59,-22,32,-14
1200241,3,-6,32,-38,58,-21,31,-13
1200251,4,-3,33,-35,60,-22,32,-14
1200261,3,-6,32,-38,58,-20,31,-13
1200271,4,-4,33,-35,60,-22,32,-14
1200281,3,-6,32,-38,58,-21,31,-13
1200291,4,-3,33,-35,59,-22,32,-14
1200301,3,-6,32,-37,58,-21,31,-13
1200311,4,-4,33,-35,59,-22,32,-14
1200321,3,-6,32,-37,58,-22,31,-13
1200331,4,-3,33,-34,60,-22,32,-14
1200341,3,-6,32,-38,58,-21,31,-13
1200351,4,-3,33,-35,59,-22,32,-14
1200361,3,-6,32,-36,58,-20,31,-13
1200373,4,-3,33,-34,61,-23,32,-14
1200381,3,-6,32,-38,58,-21,31,-13
1200391,4,-3,33,-34,60,-23,32,-14
1200401,3,-6,32,-36,59,-20,31,-13
1200411,4,-3,33,-35,60,-22,33,-14
1200421,3,-6,32,-38,58,-21,31,-13
1200431,4,-4,33,-34,60,-23,33,-15
1200441,3,-6,32,-37,58,-21,31,-13
1200451,4,-3,33,-34,60,-22,32,-14
1200461,3,-6,32,-36,57,-21,31,-13
1200471,4,-3,33,-35,59,-22,33,-14
1200481,3,-6,32,-38,58,-21,31,-13
1200491,4,-4,33,-33,60,-22,32,-14
1200501,3,-6,32,-36,58,-22,31,-13
1200511,4,-3,33,-35,59,-22,32,-14
1200521,3,-6,32,-38,58,-22,31,-13
1200531,4,-3,33,-34,59,-23,32,-14
1200541,3,-6,32,-34,58,-22,31,-13
1200551,4,-4,33,-34,60,-22,32,-14
1200561,3,-6,32,-38,58,-21,31,-13
1200571,4,-3,33,-34,60,-22,32,-14
1200581,3,-6,32,-37,58,-22,31,-13
1200591,4,-3,33,-34,59,-22,32,-14
1200601,3,-6,32,-37,51,-18,18,-13
1200611,4,-3,33,-35,59,-22,32,-14
1200621,2,-6,32,-36,58,-21,31,-13
1200631,4,-6,32,-35,60,-22,32,-15
1200641,3,-6,32,-37,58,-21,31,-13
1200651,4,-3,33,-35,59,-22,32,-14
1200661,3,-6,32,-37,59,-20,31,-13
1200671,4,-3,33,-35,60,-22,32,-14
1200681,3,-6,32,-37,58,-20,32,-13
1200691,4,-4,33,-34,59,-22,32,-14
1200701,3,-6,32,-38,58,-21,31,-13
1200711,4,-3,33,-35,60,-22,32,-14
1200721,3,-6,32,-38,58,-21,31,-13
1200731,4,-3,33,-34,60,-23,32,-14
1200741,3,-6,32,-38,58,-20,31,-13
1200751,4,-3,33,-34,60,-22,32,-14
1200761,3,-6,32,-37,59,-20,31,-13
1200771,4,-4,33,-35,60,-22,32,-14
1200781,3,-6,32,-38,59,-20,31,-13
1200791,4,-3,33,-35,60,-22,32,-14
1200801,3,-6,32,-38,58,-22,31,-13
1200811,4,-3,33,-35,60,-22,32,-14
1200821,3,-6,32,-37,58,-20,31,-13
1200831,4,-3,33,-34,60,-22,32,-14
1200841,3,-6,32,-37,59,-20,31,-13
1200851,4,-3,33,-35,59,-22,32,-14
1200861,2,-6,32,-37,59,-20,31,-13
1200871,4,-3,33,-34,59,-22,33,-14
1200881,2,-5,32,-37,58,-20,32,-13
1200891,4,-3,33,-34,60,-23,32,-14
1200901,3,-6,32,-38,58,-20,31,-13
1200911,4,-3,33,-35,60,-22,32,-14
1200921,2,-6,32,-38,58,-20,31,-13
1200931,4,-3,33,-35,60,-22,32,-14
1200941,3,-6,32,-38,59,-21,31,-13
1200951,4,-3,33,-34,60,-22,32,-14
1200961,3,-6,32,-37,58,-22,31,-13
1200971,4,-4,33,-35,60,-22,32,-14
1200981,3,-6,32,-37,58,-21,31,-13
1200991,4,-4,33,-34,60,-22,32,-14
1201001,3,-6,32,-37,58,-21,31,-13
1201011,4,-3,33,-35,60,-23,32,-14
1201021,3,-6,32,-38,58,-20,31,-13
1201031,4,-3,33,-34,60,-22,32,-14
1201041,3,-6,32,-37,59,-20,31,-13
1201051,4,-4,33,-34,60,-22,32,-14
1201061,3,-6,32,-36,58,-21,31,-13
1201071,4,-4,33,-35,60,-23,33,-15
1201081,3,-6,32,-37,58,-21,32,-13
1201091,4,-3,33,-34,60,-22,32,-14
1201101,3,-6,32,-38,58,-21,31,-13
1201111,4,-3,33,-35,59,-22,32,-14
1201121,3,-6,32,-38,58,-20,31,-13
1201131,4,-4,33,-35,59,-22,33,-14
1201141,3,-6,32,-38,58,-20,31,-13
1201151,4,-3,33,-35,59,-22,32,-14
1201161,3,-6,32,-37,58,-21,31,-13
1201171,4,-3,33,-34,60,-23,32,-14
1201181,3,-6,32,-36,58,-20,31,-13
1201191,4,-3,33,-35,60,-22,32,-14
1201201,3,-6,32,-37,58,-21,31,-13
1201211,4,-3,33,-34,59,-22,32,-14
1201221,3,-6,32,-38,58,-22,31,-13
1201231,4,-3,33,-35,59,-22,32,-14
1201241,3,-6,32,-37,59,-20,31,-13
1201251,4,-3,33,-34,59,-22,32,-14
1201261,3,-6,32,-36,58,-21,31,-13
1201271,4,-3,33,-35,60,-22,32,-14
1201281,3,-6,32,-37,58,-21,31,-13
1201291,4,-3,33,-34,60,-22,32,-14
1201301,3,-6,32,-38,58,-20,31,-13
1201311,4,-3,33,-35,59,-22,32,-14
1201321,3,-6,32,-37,58,-20,31,-13
1201331,4,-3,33,-34,60,-22,32,-14
1201341,3,-6,32,-37,58,-20,31,-13
