time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
4533953,25,-35,45,-40,69,-38,32,-31
4533963,25,-35,46,-43,65,-38,31,-33
4533973,24,-36,46,-42,81,-37,32,-32
4533983,25,-36,46,-41,66,-38,30,-32
4533993,26,-36,46,-42,76,-38,30,-33
4534003,24,-36,47,-41,77,-37,31,-31
4534013,25,-37,47,-41,66,-27,31,-32
4534023,25,-37,45,-41,69,-37,31,-32
4534033,26,-37,48,-41,66,-39,31,-32
4534043,25,-37,48,-42,78,-38,31,-33
4534053,25,-36,47,-41,66,-38,31,-32
4534063,25,-36,48,-40,66,-38,31,-33
4534073,25,-37,48,-41,68,-37,29,-33
4534083,26,-38,49,-40,69,-38,30,-33
4534093,25,-37,47,-41,66,-40,31,-33
4534103,25,-36,47,-41,65,-28,31,-33
4534113,25,-37,47,-40,66,-39,30,-33
4534123,26,-37,48,-41,66,-38,29,-33
4534133,25,-37,47,-40,66,-37,31,-32
4534143,25,-37,46,-41,65,-37,29,-33
4534153,25,-37,46,-41,71,-38,29,-34
4534163,25,-37,45,-42,65,-38,29,-34
4534173,24,-37,46,-41,65,-38,30,-35
4534183,25,-37,46,-41,67,-37,29,-34
4534193,25,-37,45,-41,65,-39,31,-33
4534203,25,-38,47,-41,66,-40,30,-34
4534213,27,-38,45,-41,70,-39,29,-34
4534223,25,-37,45,-41,66,-38,30,-34
4534233,21,-37,46,-41,66,-38,28,-34
4534243,26,-37,46,-41,76,-36,28,-34
4534253,25,-37,47,-40,63,-38,29,-34
4534263,25,-37,46,-41,65,-37,28,-35
4534273,26,-37,46,-41,68,-37,28,-34
4534283,25,-37,45,-41,66,-38,28,-35
4534293,25,-38,45,-40,76,-39,29,-35
4534303,25,-37,44,-41,66,-38,27,-36
4534313,24,-37,46,-41,68,-37,26,-35
4534323,25,-38,46,-41,65,-38,29,-37
4534333,25,-38,45,-41,70,-38,29,-36
4534343,25,-37,47,-41,65,-37,24,-35
4534353,26,-37,45,-40,67,-39,28,-36
4534363,25,-37,46,-41,65,-37,27,-35
4534373,25,-37,46,-42,67,-39,28,-36
4534383,25,-37,46,-40,65,-39,28,-36
4534393,25,-37,46,-40,66,-38,28,-37
4534403,25,-37,46,-42,66,-38,29,-36
4534413,25,-37,46,-41,65,-37,27,-36
4534423,25,-37,46,-41,66,-26,28,-35
4534433,25,-38,46,-40,68,-36,28,-35
4534443,25,-37,47,-41,65,-38,28,-35
4534453,26,-37,47,-40,66,-37,29,-34
4534463,25,-37,46,-41,69,-34,26,-35
4534473,25,-37,47,-41,67,-37,28,-34
4534483,26,-37,48,-41,66,-37,28,-34
4534493,25,-37,48,-41,64,-38,28,-35
4534503,26,-37,49,-41,70,-37,25,-34
4534513,25,-37,48,-40,66,-39,28,-34
4534523,24,-37,49,-41,66,-39,28,-33
4534533,26,-37,46,-41,66,-36,28,-33
4534543,25,-37,47,-40,60,-38,26,-33
4534553,25,-37,49,-40,80,-25,27,-33
4534563,25,-37,48,-41,65,-37,27,-34
4534573,25,-37,48,-41,66,-37,28,-34
4534583,25,-37,47,-40,68,-37,27,-34
4534593,26,-37,48,-41,64,-37,27,-34
4534603,26,-38,47,-39,81,-24,27,-36
4534613,25,-37,47,-40,67,-37,28,-34
4534623,25,-37,48,-41,66,-37,28,-34
4534633,26,-38,47,-41,63,-38,29,-35
4534643,26,-37,47,-40,67,-38,26,-36
4534653,25,-38,46,-40,66,-45,27,-36
4534663,25,-38,48,-40,80,-26,28,-35
4534673,25,-38,46,-40,65,-37,28,-35
4534683,25,-37,46,-41,65,-36,27,-36
4534693,26,-38,46,-40,68,-37,27,-34
4534703,26,-36,47,-40,75,-26,29,-34
4534713,26,-37,47,-41,65,-35,29,-34
4534723,25,-37,46,-40,65,-37,29,-34
4534733,25,-37,47,-41,62,-37,28,-34
4534743,26,-37,47,-40,65,-25,28,-33
4534753,26,-38,46,-41,65,-36,28,-34
4534763,26,-34,46,-40,73,-25,29,-34
4534773,26,-37,45,-40,79,-26,30,-34
4534783,26,-37,45,-40,66,-33,28,-34
4534793,26,-37,46,-40,67,-35,28,-34
4534803,24,-37,46,-40,65,-37,28,-34
4534813,26,-37,46,-41,66,-36,27,-35
4534823,26,-37,45,-40,77,-26,29,-35
4534833,26,-37,46,-40,80,-27,30,-35
4534843,26,-37,46,-41,81,-26,28,-34
4534853,26,-37,45,-40,68,-34,29,-34
4534863,26,-37,45,-40,66,-37,29,-34
4534873,25,-37,45,-42,65,-32,28,-34
4534883,25,-37,46,-41,66,-37,29,-35
4534893,26,-37,45,-42,66,-36,29,-35
4534903,27,-36,45,-41,65,-37,29,-34
4534913,26,-36,45,-42,66,-37,29,-35
4534923,23,-36,45,-40,67,-36,29,-35
4534933,26,-36,45,-41,66,-37,29,-35
4534943,26,-36,45,-41,81,-26,28,-35
4534953,25,-36,45,-41,83,-24,29,-34
4534963,26,-37,45,-40,79,-25,29,-35
4534973,26,-37,45,-40,66,-41,30,-35
4534983,26,-36,44,-39,80,-24,29,-35
4534993,26,-36,44,-40,66,-35,29,-35
4535003,26,-37,45,-40,70,-24,28,-35
4535013,26,-36,45,-40,65,-34,28,-35
4535023,26,-36,45,-40,63,-36,27,-35
4535033,26,-36,45,-40,81,-26,28,-34
4535043,26,-36,46,-41,81,-25,28,-34
4535053,26,-34,44,-40,65,-36,28,-34
4535063,27,-36,45,-41,78,-45,30,-33
4535073,27,-35,45,-41,82,-25,29,-33
4535083,27,-36,45,-40,65,-35,27,-34
4535093,27,-36,44,-40,68,-35,28,-33
4535103,27,-36,45,-41,79,-26,29,-33
4535113,27,-36,45,-41,67,-34,27,-31
4535123,27,-36,44,-41,68,-34,29,-33
4535133,28,-36,45,-41,67,-34,28,-33
4535143,28,-36,44,-41,78,-24,29,-32
4535153,28,-36,44,-41,75,-26,29,-33
4535163,27,-36,44,-40,75,-26,28,-32
4535173,28,-36,44,-41,66,-34,28,-28
4535183,28,-36,45,-41,74,-26,28,-31
4535193,28,-36,45,-42,79,-24,26,-33
4535203,28,-36,44,-41,65,-35,26,-33
4535213,26,-36,45,-42,66,-34,28,-32
4535223,27,-36,45,-41,64,-26,29,-32
4535233,28,-36,45,-42,78,-24,27,-33
4535243,28,-36,45,-41,79,-27,29,-33
4535253,28,-36,45,-40,77,-26,27,-33
4535263,28,-36,46,-40,79,-24,28,-32
4535273,27,-36,46,-40,80,-25,26,-33
4535283,26,-36,42,-41,76,-25,28,-32
4535293,27,-36,45,-40,66,-42,29,-32
4535303,27,-35,45,-40,80,-26,27,-32
4535313,26,-36,45,-40,71,-24,28,-32
4535323,27,-36,44,-42,80,-25,29,-32
4535333,27,-36,46,-41,65,-25,30,-33
4535343,28,-36,44,-41,74,-27,29,-32
4535353,27,-37,45,-40,80,-23,28,-31
4535363,27,-36,45,-40,67,-35,29,-32
4535373,27,-36,45,-40,79,-23,29,-30
4535383,27,-36,45,-40,65,-38,29,-32
4535393,27,-36,45,-40,65,-35,29,-33
4535403,26,-36,45,-40,65,-33,28,-33
4535413,27,-37,45,-40,65,-35,28,-32
4535423,26,-36,45,-40,61,-24,27,-33
4535433,26,-36,44,-40,74,-25,27,-33
4535443,28,-36,44,-41,57,-25,27,-33
4535453,28,-36,45,-41,72,-24,27,-34
4535463,26,-36,45,-42,80,-24,27,-35
4535473,26,-36,45,-41,65,-34,28,-35
4535483,28,-36,45,-42,66,-34,23,-34
4535493,26,-36,44,-40,82,-24,27,-34
4535503,26,-36,44,-41,80,-25,28,-36
4535513,27,-36,44,-42,66,-32,27,-34
4535523,27,-36,45,-40,71,-25,27,-34
4535533,27,-36,45,-40,62,-25,27,-34
4535543,26,-36,44,-42,54,-26,28,-34
4535553,27,-36,46,-41,57,-24,26,-34
4535563,26,-36,45,-40,61,-24,27,-33
4535573,26,-35,46,-39,63,-25,26,-33
4535583,26,-36,45,-41,80,-26,26,-32
4535593,27,-36,45,-42,63,-31,24,-32
4535603,27,-36,45,-42,62,-32,26,-31
4535613,27,-36,45,-42,59,-39,24,-31
4535623,27,-35,45,-42,52,-24,25,-29
4535633,27,-36,45,-40,59,-27,26,-30
4535643,27,-36,45,-41,56,-25,27,-29
4535653,26,-34,45,-40,54,-25,29,-29
4535663,26,-35,45,-40,72,-25,25,-28
4535673,26,-36,45,-40,65,-26,27,-28
4535683,26,-36,45,-40,78,-23,27,-27
4535693,26,-36,45,-40,70,-25,27,-26
4535703,27,-36,44,-40,64,-36,28,-24
4535713,27,-35,43,-39,56,-26,27,-26
4535723,27,-36,45,-40,70,-24,26,-26
4535733,28,-36,45,-41,54,-25,29,-26
4535743,29,-36,45,-41,58,-25,28,-25
4535753,27,-35,45,-41,77,-23,27,-24
4535763,28,-35,44,-40,56,-24,27,-25
4535773,28,-35,45,-40,56,-24,26,-26
4535783,28,-34,44,-40,59,-24,26,-23
4535793,29,-35,44,-40,69,-23,28,-25
4535803,28,-35,45,-41,72,-25,27,-26
4535813,28,-35,45,-40,68,-23,26,-25
4535823,28,-35,45,-40,57,-25,28,-26
4535833,28,-35,45,-40,59,-23,25,-26
4535843,28,-35,45,-41,63,-25,27,-26
4535853,29,-35,45,-40,77,-24,26,-26
4535863,30,-34,45,-41,71,-23,25,-26
4535873,30,-34,45,-40,62,-24,25,-26
4535883,29,-34,45,-42,52,-25,26,-26
4535893,29,-34,45,-42,67,-25,27,-26
4535903,28,-34,44,-40,64,-25,27,-26
4535913,28,-34,45,-40,79,-25,27,-26
4535923,26,-34,45,-40,53,-24,25,-26
4535933,26,-33,45,-40,59,-39,25,-26
4535943,27,-34,45,-40,55,-25,26,-26
4535953,27,-34,44,-41,66,-25,26,-26
4535963,27,-34,44,-40,58,-25,27,-27
4535973,27,-34,45,-41,57,-26,26,-27
4535983,26,-34,46,-41,53,-22,25,-27
4535993,25,-34,45,-41,72,-25,25,-27
4536003,26,-34,45,-41,57,-25,26,-26
4536013,26,-34,45,-40,80,-25,25,-27
4536023,26,-34,45,-41,53,-35,26,-26
4536033,25,-34,43,-40,51,-24,24,-27
4536043,24,-34,45,-41,72,-25,24,-26
4536053,22,-34,44,-40,59,-25,26,-25
4536063,24,-34,45,-40,57,-24,26,-27
4536073,25,-33,45,-40,56,-25,26,-28
4536083,26,-36,45,-41,63,-24,26,-26
4536093,26,-34,46,-40,56,-27,26,-28
4536103,25,-33,46,-41,55,-26,24,-26
4536113,22,-33,44,-41,54,-36,27,-27
4536123,21,-36,45,-41,51,-24,26,-27
4536133,21,-34,45,-41,60,-24,26,-27
4536143,22,-35,46,-41,52,-24,25,-27
4536153,21,-35,46,-41,57,-24,26,-28
4536163,19,-34,46,-40,54,-25,25,-27
4536173,23,-35,46,-41,54,-35,25,-27
4536183,22,-35,47,-41,56,-38,26,-28
4536193,22,-34,46,-41,58,-40,26,-27
4536203,23,-35,45,-41,58,-39,25,-27
4536213,20,-35,45,-40,59,-40,25,-27
4536223,22,-34,45,-40,57,-25,23,-28
4536233,22,-34,45,-40,54,-25,26,-27
4536243,23,-35,46,-40,51,-25,24,-28
4536253,22,-34,47,-41,55,-37,26,-27
4536263,23,-34,46,-41,53,-25,26,-27
4536273,22,-34,46,-34,55,-35,31,-42
4536283,23,-34,46,-41,58,-26,26,-27
4536293,22,-34,46,-42,54,-25,26,-27
4536303,23,-34,45,-42,52,-25,25,-27
4536313,21,-34,46,-41,54,-37,27,-27
4536323,23,-34,46,-41,60,-25,27,-27
4536333,24,-34,46,-40,59,-26,26,-27
4536343,25,-34,46,-41,65,-38,28,-27
4536353,25,-34,45,-40,50,-25,27,-27
4536363,26,-33,46,-42,55,-37,27,-28
4536373,26,-34,46,-40,57,-25,27,-28
4536383,24,-34,46,-40,58,-26,27,-27
4536393,22,-35,46,-40,65,-46,26,-28
4536403,25,-35,46,-40,59,-40,27,-28
4536413,25,-36,46,-41,54,-24,27,-28
4536423,25,-36,45,-41,55,-26,28,-27
4536433,28,-36,47,-41,55,-38,28,-27
4536443,26,-36,45,-41,53,-25,26,-26
4536453,24,-37,48,-41,70,-26,28,-27
4536463,23,-39,47,-42,63,-44,30,-27
4536473,22,-38,47,-42,52,-25,29,-28
4536483,23,-39,47,-41,59,-26,27,-29
4536493,21,-39,47,-41,53,-26,30,-28
4536503,22,-39,46,-40,56,-25,29,-29
4536513,22,-39,46,-41,63,-25,28,-26
4536523,23,-39,47,-42,53,-25,29,-28
4536533,23,-39,46,-40,59,-40,28,-27
4536543,22,-38,46,-40,59,-40,29,-27
4536553,20,-38,46,-41,52,-26,29,-28
4536563,21,-39,47,-41,56,-24,29,-28
4536573,25,-38,47,-41,59,-36,31,-29
4536583,23,-38,47,-41,59,-41,29,-27
4536593,22,-38,45,-41,62,-43,30,-28
4536603,22,-38,46,-40,51,-25,30,-30
4536613,23,-38,46,-40,0,-37,29,-29
4536623,21,-37,44,-41,52,-26,28,-28
4536633,21,-39,43,-40,53,-25,28,-28
4536643,21,-37,46,-40,55,-25,30,-29
4536653,21,-38,46,-41,66,-47,28,-28
4536663,21,-38,46,-41,52,-37,27,-27
4536673,21,-38,46,-40,53,-25,28,-28
4536683,21,-38,46,-40,59,-41,30,-29
4536693,22,-38,46,-42,50,-26,29,-28
4536703,22,-38,47,-40,51,-25,29,-28
4536713,21,-38,45,-40,51,-25,30,-28
4536723,20,-38,45,-41,56,-26,30,-28
4536733,22,-38,46,-40,64,-45,29,-28
4536743,21,-38,45,-41,70,-48,29,-27
4536753,22,-38,45,-40,58,-39,30,-29
4536763,21,-38,45,-41,56,-37,30,-29
4536773,23,-38,47,-41,63,-45,29,-29
4536783,23,-38,44,-41,53,-26,31,-31
4536793,23,-38,45,-41,50,-26,32,-29
4536803,24,-38,45,-41,65,-50,31,-29
4536813,24,-39,44,-40,62,-43,31,-30
4536823,24,-39,44,-41,53,-24,33,-29
4536833,22,-39,47,-40,63,-44,33,-27
4536843,21,-39,45,-41,51,-25,33,-29
4536853,22,-39,45,-40,56,-37,34,-29
4536863,21,-40,46,-40,62,-43,35,-29
4536873,22,-39,45,-40,53,-26,35,-29
4536883,23,-39,46,-41,52,-25,35,-30
4536893,23,-38,46,-40,62,-37,35,-30
4536903,23,-39,46,-41,63,-44,36,-29
4536913,23,-39,45,-41,52,-25,36,-29
4536923,23,-39,45,-41,56,-38,36,-29
4536933,22,-40,46,-40,55,-25,36,-30
4536943,22,-40,46,-40,56,-38,37,-29
4536953,23,-38,46,-41,64,-45,36,-30
4536963,23,-38,46,-40,61,-42,37,-28
4536973,24,-38,46,-41,66,-48,37,-30
4536983,23,-37,45,-41,66,-37,37,-30
4536993,23,-37,45,-40,65,-48,38,-31
4537003,24,-38,45,-40,63,-45,38,-30
4537013,24,-37,44,-40,60,-42,38,-30
4537023,23,-36,46,-40,55,-37,37,-31
4537033,24,-36,44,-41,57,-38,38,-30
4537043,24,-37,44,-41,52,-26,37,-32
4537053,24,-37,44,-41,61,-43,37,-32
4537063,24,-36,44,-40,57,-39,37,-32
4537073,24,-36,44,-41,50,-26,36,-32
4537083,24,-37,44,-41,61,-43,35,-31
4537093,24,-36,45,-41,51,-26,33,-32
4537103,24,-37,45,-41,53,-25,35,-32
4537113,24,-37,45,-41,57,-39,34,-32
4537123,24,-37,44,-41,66,-49,35,-31
4537133,24,-37,44,-42,63,-48,34,-32
4537143,24,-37,45,-42,67,-48,35,-32
4537153,25,-36,45,-41,62,-43,35,-32
4537163,24,-37,46,-40,68,-48,36,-33
4537173,24,-37,45,-41,61,-42,35,-32
4537183,25,-37,45,-42,54,-37,35,-32
4537193,25,-37,47,-40,51,-25,35,-32
4537203,24,-36,45,-41,54,-37,35,-32
4537213,25,-37,45,-41,59,-35,35,-32
4537223,25,-37,43,-40,68,-51,36,-32
4537233,25,-37,44,-41,66,-44,35,-29
4537243,25,-37,43,-41,58,-39,34,-32
4537253,25,-36,44,-40,66,-47,33,-32
4537263,25,-38,45,-40,65,-48,35,-32
4537273,25,-37,44,-40,64,-48,35,-33
4537283,25,-37,45,-41,64,-47,35,-33
4537293,25,-37,43,-41,65,-48,34,-32
4537303,25,-37,44,-42,58,-36,30,-29
4537313,24,-37,44,-41,64,-48,35,-30
4537323,24,-36,42,-41,64,-45,34,-32
4537333,25,-37,45,-41,56,-38,33,-32
4537343,25,-37,45,-42,64,-47,34,-32
4537353,25,-36,43,-42,63,-46,35,-32
4537363,24,-36,44,-41,53,-26,35,-33
4537373,24,-37,43,-41,64,-48,35,-32
4537383,25,-36,44,-41,58,-44,32,-33
4537393,25,-37,44,-42,66,-48,34,-32
4537403,27,-37,44,-41,62,-47,35,-33
4537413,27,-37,44,-41,61,-44,36,-33
4537423,26,-36,45,-41,65,-47,36,-32
4537433,26,-37,44,-41,66,-48,33,-33
4537443,26,-36,44,-41,62,-44,34,-32
4537453,26,-37,44,-42,61,-42,34,-33
4537463,26,-37,44,-39,65,-48,35,-33
4537473,26,-36,43,-41,60,-48,34,-33
4537483,26,-37,43,-41,23,-27,33,-33
4537493,27,-35,45,-41,60,-48,35,-33
4537503,26,-36,44,-42,55,-36,35,-33
4537513,28,-35,42,-41,53,-38,28,-33
4537523,28,-38,44,-40,65,-50,35,-33
4537533,28,-37,42,-41,61,-36,33,-33
4537543,28,-37,44,-41,60,-41,35,-33
4537553,28,-36,45,-41,64,-48,35,-33
4537563,28,-36,45,-41,57,-50,34,-33
4537573,27,-35,43,-41,55,-43,33,-32
4537583,27,-36,43,-40,61,-49,35,-33
4537593,27,-35,45,-42,61,-42,35,-33
4537603,26,-36,45,-41,64,-50,34,-33
4537613,25,-35,45,-43,56,-42,35,-33
4537623,28,-35,43,-41,64,-35,32,-33
4537633,28,-36,41,-41,65,-48,35,-33
4537643,28,-34,43,-42,61,-44,35,-33
4537653,27,-34,45,-41,55,-36,23,-33
4537663,28,-35,44,-40,67,-49,35,-33
4537673,28,-34,42,-42,67,-49,36,-33
4537683,29,-34,45,-41,57,-39,35,-34
4537693,28,-36,46,-41,61,-39,27,-33
4537703,28,-36,47,-42,68,-48,36,-33
4537713,27,-36,47,-42,56,-39,36,-33
4537723,28,-35,46,-42,67,-49,35,-33
4537733,28,-35,49,-41,62,-46,35,-32
4537743,28,-36,48,-41,67,-47,36,-33
4537753,28,-36,48,-41,63,-39,35,-33
4537763,28,-36,48,-41,66,-41,35,-32
4537773,28,-36,50,-42,63,-44,35,-32
4537783,28,-36,48,-41,60,-37,27,-31
4537793,28,-36,49,-41,68,-36,35,-32
4537803,27,-36,48,-42,68,-49,36,-33
4537813,27,-36,48,-41,67,-49,35,-32
4537823,28,-35,49,-41,65,-47,36,-32
4537833,28,-36,47,-41,69,-47,35,-33
4537843,27,-35,50,-42,68,-50,35,-32
4537853,27,-35,49,-42,69,-36,33,-32
4537863,27,-35,48,-41,68,-49,34,-31
4537873,28,-35,48,-42,63,-42,35,-31
4537883,28,-35,49,-41,67,-47,34,-30
4537893,27,-34,48,-42,61,-41,32,-30
4537903,28,-35,47,-41,67,-51,32,-25
4537913,27,-35,48,-41,67,-49,32,-29
4537923,28,-35,49,-42,62,-47,32,-29
4537933,27,-35,50,-42,59,-48,33,-29
4537943,27,-36,49,-41,65,-37,28,-29
4537953,29,-36,49,-41,72,-49,34,-29
4537963,29,-36,50,-42,68,-50,31,-30
4537973,28,-39,49,-42,65,-49,33,-29
4537983,28,-38,49,-42,63,-44,32,-28
4537993,28,-38,50,-42,55,-35,33,-28
4538003,28,-39,50,-40,68,-50,33,-28
4538013,28,-39,49,-41,64,-47,33,-29
4538023,27,-39,48,-42,58,-40,33,-27
4538033,27,-39,48,-42,24,-27,32,-28
4538043,27,-39,49,-42,54,-38,32,-29
4538053,27,-39,48,-42,54,-37,32,-29
4538063,27,-40,47,-42,63,-47,32,-29
4538073,26,-40,47,-41,67,-51,30,-29
4538083,26,-40,47,-41,61,-44,31,-30
4538093,26,-40,47,-41,67,-48,32,-30
4538103,24,-40,48,-41,61,-43,31,-29
4538113,23,-40,47,-42,59,-40,32,-29
4538123,24,-41,47,-41,68,-50,32,-29
4538133,24,-39,47,-41,68,-50,31,-30
4538143,22,-39,47,-42,60,-36,32,-29
4538153,22,-38,47,-41,58,-36,19,-30
4538163,22,-37,46,-43,56,-36,32,-29
4538173,21,-38,48,-41,67,-36,33,-30
4538183,23,-38,48,-41,68,-48,29,-30
4538193,22,-39,47,-41,67,-46,33,-30
4538203,23,-39,48,-41,56,-36,20,-30
4538213,20,-39,46,-41,61,-38,30,-30
4538223,19,-39,48,-42,62,-45,30,-30
4538233,21,-39,48,-41,60,-42,28,-30
4538243,21,-40,48,-42,58,-38,25,-30
4538253,22,-39,48,-40,59,-40,30,-30
4538263,22,-39,47,-42,60,-38,21,-30
4538274,23,-41,48,-42,58,-37,22,-30
4538283,23,-41,48,-41,55,-37,32,-29
4538293,22,-42,48,-42,61,-46,31,-29
4538303,23,-41,45,-41,57,-36,31,-30
4538313,23,-41,47,-42,62,-46,32,-28
4538323,23,-41,46,-42,55,-46,32,-29
4538333,23,-41,47,-42,57,-38,24,-30
4538343,22,-40,48,-41,54,-38,32,-29
4538353,23,-40,47,-42,50,-37,21,-28
4538363,22,-39,47,-42,54,-37,30,-30
4538373,22,-39,46,-42,72,-43,32,-30
4538383,22,-39,47,-42,66,-50,33,-29
4538393,21,-39,48,-41,55,-36,30,-29
4538403,20,-39,47,-42,56,-37,32,-30
4538413,21,-39,46,-42,53,-37,32,-29
4538423,22,-39,46,-41,54,-37,21,-29
4538433,21,-38,47,-42,49,-36,32,-29
4538443,21,-38,46,-42,66,-48,31,-29
4538453,23,-38,47,-41,67,-47,31,-29
4538463,21,-38,47,-42,64,-50,32,-30
4538473,23,-38,47,-42,57,-37,24,-30
4538483,24,-37,48,-42,54,-37,32,-30
4538493,23,-38,48,-42,53,-37,21,-30
4538503,24,-37,47,-42,61,-42,32,-30
4538513,24,-37,47,-41,53,-39,32,-30
4538523,25,-37,47,-42,61,-43,30,-31
4538533,25,-37,48,-41,57,-37,32,-30
4538543,25,-37,47,-41,59,-40,32,-30
4538553,25,-37,47,-41,58,-36,30,-31
4538563,25,-36,47,-41,58,-37,21,-30
4538573,25,-36,46,-41,57,-36,32,-31
4538583,25,-37,46,-42,54,-38,20,-32
4538593,26,-37,46,-42,52,-37,32,-31
4538603,26,-37,47,-42,60,-43,31,-32
4538613,26,-37,47,-41,53,-37,19,-31
4538623,25,-36,46,-42,53,-37,32,-31
4538633,24,-36,46,-42,55,-38,32,-31
4538643,24,-36,47,-42,63,-51,32,-32
4538653,25,-36,47,-41,56,-38,23,-31
4538663,25,-36,47,-41,55,-37,32,-31
4538673,24,-36,46,-42,62,-44,23,-31
4538683,25,-37,46,-41,35,-28,31,-32
4538693,25,-36,46,-42,60,-50,32,-31
4538703,24,-36,47,-41,63,-37,20,-31
4538713,25,-36,46,-40,51,-38,31,-32
4538723,25,-36,47,-41,54,-37,31,-32
4538733,25,-36,46,-40,55,-38,31,-32
4538743,24,-33,46,-40,55,-37,18,-32
4538753,24,-36,47,-41,54,-38,32,-32
4538763,26,-38,47,-42,66,-45,32,-31
4538773,25,-36,47,-41,55,-36,30,-31
4538783,25,-36,47,-41,62,-36,32,-32
4538793,24,-36,47,-42,58,-35,21,-32
4538803,25,-37,47,-42,53,-35,32,-31
4538813,25,-36,46,-41,55,-37,22,-32
4538823,25,-36,46,-41,65,-37,31,-32
4538833,25,-36,47,-40,54,-36,32,-32
4538843,25,-35,47,-40,57,-37,20,-32
4538853,25,-36,45,-40,54,-36,32,-32
4538863,25,-35,47,-42,55,-37,31,-32
4538873,24,-36,47,-41,56,-36,32,-32
4538883,21,-35,47,-41,65,-36,22,-32
4538893,26,-36,47,-41,65,-35,31,-32
4538903,26,-36,47,-41,54,-36,21,-32
4538913,25,-37,45,-41,61,-35,32,-32
4538923,25,-35,40,-40,57,-36,32,-32
4538933,25,-21,47,-42,62,-36,22,-32
4538943,25,-36,47,-41,64,-36,32,-33
4538953,24,-36,47,-41,62,-36,32,-31
4538963,24,-36,47,-40,60,-36,31,-32
4538973,24,-36,46,-41,63,-36,21,-31
4538983,24,-36,47,-42,55,-37,31,-32
4538993,24,-36,47,-42,57,-36,22,-32
4539003,26,-36,47,-41,55,-36,32,-32
4539013,25,-37,47,-41,55,-36,31,-32
4539023,24,-37,47,-41,55,-36,22,-32
4539033,24,-36,47,-42,55,-36,32,-31
4539043,25,-36,48,-41,58,-36,32,-32
4539053,25,-35,47,-42,57,-37,31,-32
4539063,26,-36,47,-42,55,-37,17,-32
4539073,25,-37,47,-42,56,-38,30,-32
4539083,24,-36,47,-41,55,-37,32,-32
4539093,26,-36,46,-41,55,-36,31,-33
4539103,24,-37,47,-42,59,-37,32,-32
4539113,24,-36,47,-42,55,-36,19,-32
4539123,25,-37,47,-42,73,-37,22,-32
4539133,25,-36,47,-42,71,-36,47,-23
4539143,23,-36,47,-41,66,-37,32,-32
4539153,26,-36,46,-41,55,-36,33,-32
4539163,25,-36,45,-41,67,-36,21,-32
4539173,25,-37,44,-41,66,-37,30,-32
4539183,26,-35,47,-42,55,-36,31,-32
4539193,25,-38,45,-40,59,-37,31,-32
4539203,25,-36,45,-40,58,-37,21,-32
4539213,24,-36,47,-40,56,-37,31,-31
4539223,25,-35,43,-41,63,-36,37,-32
4539233,25,-36,47,-40,67,-36,31,-32
4539243,25,-36,47,-40,55,-36,32,-32
4539253,25,-36,47,-41,67,-36,22,-32
4539263,25,-36,45,-41,54,-36,32,-32
4539273,25,-36,46,-41,72,-36,23,-32
4539283,25,-37,45,-41,72,-36,22,-32
4539293,24,-36,47,-41,63,-36,20,-32
4539303,21,-37,46,-41,63,-37,32,-32
4539313,24,-36,45,-41,55,-36,21,-32
4539323,24,-36,46,-40,55,-36,32,-32
4539333,24,-36,47,-41,56,-36,32,-33
4539343,24,-36,47,-41,54,-35,19,-29
4539353,24,-36,46,-41,64,-35,33,-32
4539363,24,-36,46,-41,63,-37,32,-32
4539373,25,-36,46,-41,62,-35,32,-32
4539383,25,-36,45,-40,55,-34,18,-32
4539393,25,-36,46,-42,61,-34,32,-32
4539403,25,-36,47,-41,54,-34,31,-32
4539413,25,-36,47,-41,58,-34,32,-32
4539423,25,-36,47,-41,61,-34,32,-32
4539433,25,-37,47,-40,54,-34,20,-32
4539443,25,-36,47,-41,57,-32,32,-32
4539453,25,-36,47,-42,57,-32,21,-32
4539463,25,-37,47,-41,66,-32,30,-32
4539473,26,-36,47,-40,72,-32,26,-32
4539483,26,-36,46,-41,62,-33,21,-29
4539493,25,-36,44,-41,72,-32,24,-32
4539503,25,-36,46,-41,66,-31,32,-31
4539513,25,-36,47,-41,56,-32,33,-32
4539523,26,-36,46,-41,55,-33,19,-32
4539533,24,-36,45,-41,62,-32,32,-32
4539543,24,-36,46,-41,66,-32,38,-31
4539553,26,-36,48,-41,56,-32,30,-32
4539563,25,-36,47,-41,56,-32,31,-32
4539573,26,-36,44,-41,66,-32,21,-32
4539583,25,-36,47,-40,70,-32,30,-32
4539593,25,-36,47,-41,63,-32,32,-32
4539603,25,-37,45,-40,52,-33,32,-30
4539613,25,-36,46,-41,59,-32,21,-32
4539623,25,-37,47,-41,56,-34,31,-32
4539633,25,-35,48,-41,59,-32,22,-32
4539643,25,-36,48,-40,56,-32,32,-32
4539653,25,-36,47,-40,71,-34,27,-31
4539663,25,-36,47,-41,63,-32,21,-32
4539673,25,-36,48,-41,70,-32,21,-33
4539683,26,-36,46,-41,55,-33,32,-29
4539693,25,-35,47,-41,67,-33,33,-32
4539703,25,-36,44,-41,56,-33,21,-32
4539713,26,-36,47,-42,69,-34,31,-32
4539723,24,-36,46,-41,54,-33,32,-32
4539733,24,-36,48,-41,53,-33,32,-32
4539743,24,-36,46,-41,59,-33,32,-32
4539753,24,-36,48,-41,54,-33,19,-32
