time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
561723,26,-38,40,-44,73,-26,36,-26
561733,26,-38,40,-45,81,-22,36,-26
561743,25,-38,40,-44,76,-22,35,-27
561753,26,-38,40,-43,70,-30,35,-28
561763,25,-38,39,-43,73,-25,36,-28
561773,25,-37,38,-43,78,-21,35,-27
561783,25,-38,38,-43,55,-32,34,-28
561793,25,-38,39,-43,73,-25,35,-28
561803,24,-39,40,-43,80,-21,35,-28
561813,25,-38,42,-43,77,-22,34,-28
561823,25,-39,41,-43,55,-34,32,-26
561833,25,-38,41,-43,71,-21,32,-26
561843,24,-39,39,-43,69,-32,34,-27
561853,25,-37,39,-43,81,-22,34,-28
561863,24,-39,39,-43,74,-24,32,-29
561873,24,-39,40,-43,77,-20,34,-29
561883,26,-38,40,-42,80,-21,33,-31
561893,26,-38,39,-43,69,-32,35,-30
561903,26,-37,39,-44,71,-29,35,-30
561913,25,-38,39,-44,75,-24,35,-28
561923,24,-38,39,-45,84,-21,34,-29
561933,24,-38,40,-44,74,-23,33,-27
561943,23,-38,39,-45,78,-47,35,-28
561953,22,-38,39,-44,84,-21,33,-28
561963,23,-38,39,-44,72,-27,34,-29
561973,23,-38,38,-45,59,-30,34,-30
561983,23,-38,37,-44,79,-21,35,-29
561993,23,-37,38,-43,77,-23,35,-27
562003,25,-37,38,-42,70,-32,35,-28
562013,24,-37,39,-43,75,-21,36,-28
562023,25,-38,37,-43,84,-22,35,-28
562033,26,-38,38,-42,72,-45,37,-28
562043,25,-38,37,-43,70,-29,36,-28
562053,26,-38,37,-42,84,-23,36,-29
562063,26,-38,35,-43,81,-21,35,-26
562073,26,-39,37,-42,72,-27,34,-26
562083,26,-38,37,-42,73,-28,34,-27
562093,27,-38,35,-43,77,-23,34,-28
562103,26,-38,36,-43,82,-21,33,-28
562113,26,-38,36,-43,86,-21,34,-27
562123,26,-38,36,-43,74,-26,35,-28
562133,26,-38,35,-44,77,-22,34,-26
562143,26,-38,36,-43,80,-19,35,-27
562153,25,-38,36,-43,70,-22,35,-27
562163,25,-38,35,-43,77,-23,33,-25
562173,25,-38,36,-43,68,-33,33,-27
562183,25,-38,35,-44,75,-25,34,-28
562193,25,-38,35,-44,70,-24,34,-27
562203,25,-38,35,-44,63,-35,32,-28
562213,25,-38,35,-43,79,-25,34,-28
562223,25,-38,34,-43,64,-36,35,-26
562233,25,-39,35,-42,86,-25,34,-28
562243,25,-39,36,-42,65,-26,32,-27
562253,25,-39,35,-43,55,-35,34,-27
562263,25,-39,35,-44,69,-45,35,-28
562273,26,-39,35,-44,66,-35,33,-28
562283,26,-39,35,-45,69,-36,46,-28
562293,26,-39,35,-44,68,-24,34,-27
562303,26,-39,35,-45,78,-23,34,-27
562313,26,-38,35,-45,52,-34,34,-27
562323,26,-39,37,-45,62,-33,33,-28
562333,26,-37,33,-44,80,-40,32,-28
562343,25,-39,36,-46,59,-34,33,-28
562353,26,-39,37,-47,56,-27,31,-28
562363,26,-38,36,-47,82,-24,31,-28
562373,26,-39,37,-46,68,-31,33,-28
562383,27,-39,38,-46,67,-25,34,-27
562393,26,-40,39,-46,58,-33,33,-28
562403,25,-39,38,-46,73,-30,32,-28
562413,25,-39,38,-47,68,-33,33,-28
562423,26,-39,38,-46,72,-23,33,-28
562433,26,-40,38,-47,80,-22,32,-29
562443,25,-40,39,-47,66,-29,32,-29
562453,25,-40,40,-45,83,-24,32,-28
562463,25,-39,41,-46,53,-34,31,-29
562473,25,-40,41,-46,70,-24,31,-30
562483,25,-40,42,-45,58,-34,30,-28
562493,25,-40,42,-44,59,-35,30,-28
562503,24,-41,42,-44,67,-35,29,-29
562513,25,-40,42,-45,85,-38,30,-27
562523,23,-39,41,-44,70,-30,31,-28
562533,24,-39,41,-44,73,-28,32,-28
562543,24,-39,41,-44,69,-28,29,-27
562553,24,-39,40,-45,71,-31,31,-26
562563,24,-40,41,-45,66,-26,30,-27
562573,25,-40,42,-44,70,-29,30,-27
562583,24,-39,39,-44,70,-46,32,-28
562593,24,-41,40,-45,66,-35,32,-28
562603,23,-40,41,-45,69,-26,32,-29
562613,23,-39,40,-45,70,-24,31,-29
562623,24,-39,40,-46,73,-29,31,-28
562633,25,-40,39,-45,72,-30,30,-28
562643,24,-40,41,-45,70,-28,31,-27
562653,25,-40,40,-44,67,-26,32,-27
562663,24,-40,40,-44,62,-26,32,-27
562673,25,-40,41,-43,72,-47,32,-26
562683,25,-40,41,-44,73,-29,31,-25
562693,25,-40,42,-44,70,-29,32,-26
562703,23,-40,41,-43,64,-27,33,-24
562713,23,-41,43,-43,67,-36,33,-24
562723,22,-40,42,-43,67,-26,33,-25
562733,24,-42,42,-43,67,-29,33,-25
562743,25,-41,42,-42,68,-26,33,-26
562753,25,-41,41,-43,66,-26,35,-22
562763,24,-41,41,-42,72,-30,34,-25
562773,24,-41,41,-41,71,-30,33,-26
562783,24,-40,41,-42,68,-26,35,-26
562793,24,-40,41,-43,72,-27,35,-26
562803,25,-40,41,-42,67,-30,36,-26
562813,24,-41,40,-43,70,-28,34,-26
562823,24,-40,40,-42,70,-28,34,-26
562833,24,-41,41,-42,72,-26,35,-27
562843,24,-40,41,-42,73,-30,35,-25
562853,23,-39,40,-42,85,-28,34,-25
562863,23,-39,40,-42,70,-31,34,-25
562873,24,-39,39,-42,87,-28,34,-25
562883,24,-38,40,-42,63,-27,33,-25
562893,23,-38,40,-42,87,-28,34,-25
562903,25,-38,39,-42,86,-30,34,-26
562913,24,-38,40,-42,70,-45,35,-26
562923,23,-38,40,-42,82,-24,34,-26
562933,22,-38,40,-42,84,-36,34,-25
562943,24,-38,40,-42,70,-43,34,-25
562953,24,-37,40,-42,85,-23,35,-26
562963,23,-37,40,-42,84,-22,32,-26
562973,24,-36,41,-42,77,-46,34,-26
562983,24,-36,40,-41,85,-22,33,-25
562993,24,-36,39,-42,75,-32,29,-25
563003,23,-36,40,-42,85,-21,33,-24
563013,24,-36,40,-43,83,-21,30,-25
563023,24,-36,39,-43,71,-22,32,-24
563033,23,-36,39,-42,82,-21,32,-24
563043,23,-35,40,-42,86,-21,32,-24
563053,24,-34,39,-43,79,-23,33,-25
563063,22,-35,40,-43,69,-41,33,-26
563073,24,-36,40,-44,71,-23,32,-26
563083,24,-35,40,-43,57,-24,32,-26
563093,23,-35,40,-42,66,-22,31,-26
563103,24,-31,40,-42,57,-23,32,-26
563113,24,-34,40,-41,61,-23,32,-25
563123,23,-34,41,-39,68,-24,32,-25
563133,23,-34,39,-40,63,-26,31,-25
563143,23,-35,41,-40,55,-25,33,-26
563153,23,-35,40,-38,54,-37,33,-25
563163,23,-34,39,-38,55,-25,33,-25
563173,23,-35,39,-39,57,-25,33,-25
563183,23,-34,40,-39,44,-36,32,-26
563193,23,-34,40,-38,78,-25,33,-25
563203,25,-34,40,-38,74,-45,32,-27
563213,24,-34,39,-39,75,-24,35,-26
563223,22,-35,40,-39,56,-44,35,-26
563233,23,-35,40,-39,74,-24,33,-27
563243,22,-35,40,-39,70,-34,34,-26
563253,23,-33,39,-39,56,-25,35,-27
563263,22,-35,39,-38,58,-22,34,-27
563273,23,-35,40,-37,70,-38,35,-26
563283,22,-34,40,-38,54,-22,35,-27
563293,22,-34,39,-37,58,-22,36,-27
563303,22,-37,38,-37,66,-44,35,-25
563313,22,-35,38,-39,51,-34,36,-27
563323,22,-35,38,-38,57,-20,37,-28
563333,23,-35,39,-38,64,-20,37,-27
563343,22,-35,40,-38,65,-20,34,-28
563353,21,-34,38,-38,53,-18,36,-28
563363,21,-34,38,-38,52,-17,35,-28
563373,21,-34,38,-39,52,-18,37,-28
563383,21,-34,39,-38,58,-18,35,-28
563393,21,-35,39,-39,79,-18,35,-28
563403,18,-34,39,-40,48,-18,36,-28
563413,21,-34,38,-40,66,-25,37,-27
563423,21,-35,38,-40,52,-16,37,-28
563433,21,-34,38,-40,61,-19,36,-28
563443,22,-34,37,-38,54,-20,38,-28
563453,23,-33,38,-40,60,-23,37,-29
563463,22,-34,37,-41,60,-40,38,-29
563473,21,-34,37,-39,53,-23,36,-29
563483,22,-33,37,-40,57,-37,38,-28
563493,22,-34,37,-40,51,-17,37,-29
563503,22,-34,38,-39,65,-21,37,-29
563513,23,-35,38,-39,52,-17,36,-28
563523,22,-33,37,-39,59,-19,37,-28
563533,22,-33,37,-42,60,-20,36,-29
563543,22,-34,37,-40,50,-32,36,-30
563553,22,-32,36,-39,50,-18,33,-30
563563,21,-32,37,-43,49,-20,35,-30
563573,22,-32,37,-42,52,-44,35,-31
563583,22,-32,36,-40,51,-20,36,-30
563593,21,-32,36,-42,52,-21,34,-29
563603,21,-31,36,-42,59,-21,33,-29
563613,21,-32,36,-42,64,-20,36,-28
563623,21,-31,36,-44,53,-22,33,-27
563633,21,-32,36,-42,56,-31,35,-27
563643,23,-31,36,-40,65,-22,36,-26
563653,21,-32,35,-41,54,-18,35,-25
563663,19,-31,36,-41,52,-36,35,-26
563673,21,-32,36,-40,64,-19,35,-27
563683,21,-32,36,-40,54,-38,36,-28
563693,23,-32,36,-40,58,-18,35,-28
563703,23,-32,37,-41,52,-43,35,-29
563713,25,-31,36,-40,53,-19,35,-28
563723,25,-31,34,-40,53,-41,36,-28
563733,26,-31,37,-41,57,-18,35,-27
563743,26,-31,36,-41,54,-21,35,-28
563753,27,-31,37,-42,53,-44,34,-27
563763,27,-31,35,-42,62,-44,36,-28
563773,26,-32,37,-41,54,-20,35,-28
563783,27,-31,35,-41,53,-21,36,-27
563793,26,-32,35,-41,54,-44,35,-27
563803,25,-32,35,-42,52,-20,34,-28
563813,26,-32,35,-42,56,-38,35,-26
563823,26,-32,35,-38,52,-37,34,-26
563833,24,-31,35,-43,53,-37,33,-27
563843,26,-32,35,-42,52,-23,33,-28
563853,25,-31,36,-43,51,-20,32,-28
563863,26,-31,36,-41,52,-25,34,-28
563873,26,-31,35,-42,52,-21,34,-28
563883,25,-31,35,-43,52,-42,32,-27
563893,26,-31,35,-43,52,-41,35,-27
563903,27,-31,34,-42,52,-37,34,-28
563913,26,-31,36,-43,51,-22,35,-27
563923,26,-30,34,-44,49,-21,36,-28
563933,27,-31,34,-45,50,-23,36,-29
563943,28,-30,35,-42,51,-37,35,-28
563953,28,-30,35,-43,52,-32,35,-28
563963,27,-31,36,-42,55,-36,35,-29
563973,27,-30,34,-43,64,-44,35,-28
563983,27,-30,35,-43,53,-45,35,-27
563993,22,-30,34,-42,60,-42,36,-28
564003,26,-31,34,-41,50,-25,37,-29
564013,25,-31,34,-42,53,-22,36,-28
564023,23,-32,34,-42,58,-44,37,-27
564033,24,-32,34,-43,52,-23,36,-28
564043,24,-34,35,-42,54,-44,36,-30
564053,24,-34,34,-43,66,-48,37,-29
564063,24,-33,34,-44,59,-39,37,-29
564073,25,-33,34,-42,57,-47,36,-28
564083,24,-35,36,-43,66,-47,37,-28
564093,24,-34,35,-43,62,-44,36,-28
564103,24,-34,35,-43,66,-47,36,-29
564113,23,-35,35,-44,71,-24,37,-29
564123,24,-35,36,-43,86,-25,35,-28
564133,24,-35,37,-42,55,-25,35,-27
564143,25,-35,38,-43,53,-43,36,-27
564153,23,-36,38,-43,57,-44,35,-27
564163,24,-36,40,-44,56,-46,36,-27
564173,24,-35,40,-44,63,-45,36,-26
564183,24,-35,40,-42,68,-22,36,-27
564193,24,-35,39,-43,71,-33,35,-25
564203,24,-37,40,-43,61,-43,36,-25
564213,24,-37,39,-43,57,-47,36,-25
564223,24,-36,39,-43,54,-45,35,-24
564233,24,-37,39,-42,54,-24,35,-24
564243,24,-37,39,-42,71,-31,35,-24
564253,24,-36,39,-43,72,-21,35,-24
564263,25,-36,39,-42,57,-41,37,-24
564273,24,-36,38,-44,72,-24,32,-24
564283,24,-36,38,-43,70,-30,52,-22
564293,24,-36,39,-42,55,-19,35,-24
564303,24,-36,38,-43,57,-38,35,-23
564313,24,-36,38,-45,52,-21,33,-23
564323,24,-36,38,-43,67,-42,36,-23
564333,23,-36,38,-44,55,-41,36,-23
564343,23,-37,39,-43,55,-38,36,-23
564353,24,-37,38,-43,86,-32,36,-23
564363,24,-36,38,-44,85,-29,24,-23
564373,24,-36,38,-43,67,-43,36,-23
564383,23,-37,38,-43,54,-42,36,-23
564393,24,-37,37,-44,53,-43,36,-23
564403,25,-37,37,-43,86,-29,36,-25
564413,23,-36,38,-43,55,-43,36,-23
564423,23,-36,38,-43,55,-44,36,-24
564433,23,-37,38,-44,86,-29,33,-24
564443,22,-36,38,-44,69,-42,34,-25
564453,24,-36,37,-44,68,-45,35,-25
564463,23,-37,38,-43,65,-45,35,-25
564473,25,-36,38,-43,62,-42,35,-24
564483,24,-37,40,-43,67,-42,35,-25
564493,23,-37,38,-44,58,-38,35,-23
564503,23,-37,38,-43,60,-25,35,-24
564513,24,-37,37,-43,86,-31,35,-23
564523,23,-37,37,-42,86,-20,34,-25
564533,23,-37,38,-44,69,-38,35,-25
564543,24,-37,38,-42,85,-24,33,-26
564553,23,-36,39,-44,67,-45,34,-25
564563,24,-37,38,-44,79,-25,33,-25
564573,24,-37,38,-44,85,-20,33,-25
564583,24,-37,38,-43,70,-45,34,-26
564593,24,-37,38,-43,83,-37,22,-26
564603,24,-37,39,-44,84,-27,33,-26
564613,24,-37,39,-43,55,-35,33,-25
564623,23,-37,37,-43,68,-37,32,-25
564633,24,-37,37,-43,85,-29,33,-24
564643,25,-37,37,-43,65,-43,33,-25
564653,23,-37,37,-44,82,-25,33,-24
564663,24,-37,36,-44,83,-20,33,-26
564673,24,-37,36,-43,67,-43,32,-25
564683,23,-37,36,-43,69,-42,33,-22
564693,24,-37,36,-44,65,-43,32,-24
564703,24,-35,36,-44,86,-29,32,-23
564713,24,-37,36,-44,50,-20,32,-25
564723,24,-37,36,-44,69,-41,31,-24
564733,25,-37,37,-43,51,-38,32,-25
564743,24,-37,36,-44,62,-42,33,-25
564753,25,-36,36,-44,51,-30,33,-24
564763,24,-37,36,-43,59,-38,33,-23
564773,25,-36,36,-44,55,-19,27,-23
564783,25,-38,37,-43,61,-38,33,-24
564793,24,-37,36,-41,72,-39,33,-22
564803,25,-38,37,-42,72,-31,32,-22
564813,23,-37,37,-42,68,-34,32,-24
564823,26,-38,37,-42,73,-20,34,-22
564833,25,-39,37,-43,65,-38,32,-23
564843,25,-38,37,-42,59,-38,33,-23
564853,24,-39,36,-42,52,-23,32,-23
564863,25,-38,36,-43,72,-46,32,-22
564873,23,-37,36,-42,63,-28,30,-21
564883,25,-39,35,-43,61,-39,31,-21
564893,23,-39,35,-42,60,-23,32,-22
564903,24,-38,35,-42,61,-37,32,-21
564913,24,-39,35,-43,57,-35,28,-21
564923,24,-38,34,-44,72,-39,31,-22
564933,24,-38,35,-43,66,-22,30,-21
564943,25,-38,34,-44,72,-22,30,-23
564953,24,-38,34,-44,70,-22,32,-24
564963,24,-39,35,-40,72,-41,32,-24
564973,23,-38,34,-44,56,-28,31,-25
564983,23,-40,34,-43,55,-25,34,-25
564993,23,-40,34,-44,55,-40,32,-25
565003,23,-39,34,-44,61,-37,35,-25
565013,23,-39,35,-43,58,-28,32,-25
565023,23,-39,35,-43,57,-40,33,-22
565033,22,-39,34,-43,57,-27,32,-24
565043,22,-39,36,-42,61,-25,34,-23
565053,22,-39,37,-43,62,-39,34,-24
565063,22,-39,37,-44,67,-24,32,-23
565073,21,-39,38,-43,73,-23,35,-25
565083,21,-39,38,-43,56,-43,34,-23
565093,22,-39,39,-44,59,-42,23,-26
565103,21,-40,40,-44,65,-36,35,-25
565113,21,-39,39,-45,61,-40,36,-25
565123,20,-40,41,-44,71,-31,36,-25
565133,20,-40,39,-44,57,-33,35,-26
565143,20,-40,42,-44,71,-39,37,-25
565153,21,-42,41,-43,71,-36,35,-28
565163,19,-39,41,-45,60,-40,37,-27
565173,19,-40,40,-44,69,-32,34,-26
565183,19,-40,41,-44,68,-33,36,-27
565193,19,-39,42,-45,54,-37,36,-27
565203,19,-40,40,-44,53,-38,35,-26
565213,19,-40,41,-45,61,-30,35,-26
565223,19,-39,40,-45,61,-41,36,-26
565233,20,-39,38,-45,55,-39,34,-25
565243,20,-39,39,-44,54,-37,36,-26
565253,20,-39,39,-44,58,-32,36,-24
565263,20,-39,41,-45,54,-27,35,-24
565273,20,-39,39,-44,72,-42,33,-24
565283,20,-39,39,-44,56,-28,35,-23
565293,19,-39,40,-43,56,-29,33,-22
565303,19,-38,41,-44,68,-32,35,-24
565313,20,-38,40,-44,56,-29,34,-22
565323,20,-38,40,-44,52,-30,29,-23
565333,20,-38,35,-43,51,-39,32,-21
565343,20,-38,40,-43,65,-39,32,-22
565353,20,-38,40,-43,54,-27,34,-22
565363,21,-39,40,-43,51,-27,34,-22
565373,20,-38,39,-44,59,-45,33,-22
565383,21,-38,39,-42,55,-41,32,-22
565393,21,-38,40,-44,54,-41,33,-22
565403,20,-39,39,-43,50,-47,33,-20
565413,22,-37,38,-43,48,-41,33,-22
565423,22,-36,38,-43,62,-50,33,-22
565433,22,-38,38,-43,58,-37,33,-22
565443,22,-37,38,-43,72,-32,33,-22
565453,22,-39,39,-42,52,-41,34,-22
565463,22,-39,38,-42,50,-39,34,-23
565473,23,-38,38,-42,51,-23,32,-21
565483,23,-38,39,-43,59,-38,34,-23
565493,23,-37,37,-42,51,-22,32,-24
565503,23,-38,37,-43,48,-41,34,-22
565513,25,-38,37,-42,50,-23,33,-21
565523,25,-37,37,-42,54,-23,34,-22
565533,25,-37,37,-42,51,-28,33,-22
565543,25,-37,36,-42,49,-34,31,-21
565553,26,-37,36,-42,55,-44,21,-23
565563,24,-38,36,-41,64,-45,34,-25
565573,26,-37,36,-41,50,-37,34,-25
565583,25,-37,36,-41,51,-21,33,-25
565593,25,-39,36,-43,51,-21,32,-24
565603,24,-38,37,-41,51,-37,33,-24
565613,24,-37,36,-42,52,-19,33,-24
565623,24,-37,35,-42,50,-22,34,-26
565633,24,-38,37,-41,50,-21,33,-25
565643,24,-38,36,-40,58,-41,30,-25
565653,23,-38,37,-42,47,-39,32,-25
565663,24,-37,35,-41,49,-40,37,-26
565673,23,-39,36,-41,48,-30,35,-27
565683,23,-37,35,-42,48,-38,35,-27
565693,23,-38,36,-41,51,-30,37,-27
565703,22,-38,35,-40,48,-30,37,-26
565713,24,-38,36,-39,44,-28,37,-26
565723,24,-39,36,-40,56,-35,36,-26
565733,23,-39,37,-39,51,-26,26,-25
565743,23,-39,36,-40,34,-47,37,-24
565753,23,-39,36,-40,61,-35,39,-24
565763,23,-39,37,-39,50,-21,39,-25
565773,23,-39,36,-41,62,-41,37,-24
565783,23,-39,36,-40,54,-1,40,-25
565793,23,-39,37,-40,47,-24,39,-27
565803,23,-38,36,-40,49,-31,39,-26
565813,23,-39,36,-39,49,-29,37,-25
565823,22,-38,36,-39,50,-20,35,-25
565833,22,-39,35,-41,57,-39,37,-24
565843,22,-38,35,-40,50,-31,37,-25
565853,22,-38,35,-41,61,-20,35,-25
565863,20,-39,35,-41,66,-30,36,-25
565873,21,-39,36,-42,59,-24,32,-25
565883,21,-39,34,-40,51,-26,36,-26
565893,21,-40,35,-40,52,-20,37,-25
565903,21,-39,35,-41,63,-33,36,-27
565913,22,-38,34,-41,71,-25,34,-27
565923,23,-38,36,-40,50,-31,36,-29
565933,23,-39,34,-41,49,-34,34,-28
565943,23,-40,34,-41,57,-20,36,-29
565953,24,-38,36,-41,68,-29,35,-29
565963,25,-37,34,-40,60,-22,35,-29
565973,26,-39,35,-41,72,-25,34,-29
565983,25,-40,35,-43,59,-33,35,-29
565993,25,-39,34,-41,62,-19,34,-29
566003,25,-39,35,-40,67,-28,34,-29
566013,24,-40,35,-39,67,-19,34,-29
566023,24,-41,35,-41,64,-30,34,-29
566033,24,-41,35,-41,67,-19,34,-28
566043,24,-40,35,-41,66,-24,35,-28
566053,25,-41,36,-42,49,-33,27,-29
566063,24,-40,37,-41,53,-22,35,-29
566073,24,-40,38,-41,67,-20,36,-28
566083,24,-39,38,-42,63,-17,35,-29
566093,23,-39,38,-42,56,-30,36,-28
566103,22,-40,39,-41,69,-38,23,-28
566113,25,-40,40,-42,63,-29,35,-27
566123,25,-39,39,-41,67,-24,36,-28
566133,25,-40,40,-41,69,-20,36,-28
566143,26,-40,40,-41,69,-22,37,-27
566153,25,-40,42,-41,68,-28,36,-28
566163,25,-40,41,-41,70,-21,36,-29
566173,24,-40,41,-40,64,-19,37,-29
566183,26,-41,41,-40,73,-24,36,-30
566193,26,-41,42,-40,59,-42,23,-29
566203,26,-41,41,-39,69,-28,35,-29
566213,28,-40,41,-39,69,-19,34,-29
566223,28,-40,42,-40,58,-20,35,-29
566233,30,-41,42,-39,67,-28,32,-29
566243,29,-39,41,-38,50,-29,36,-30
566253,28,-39,41,-40,54,-29,35,-30
566263,26,-38,41,-40,69,-32,36,-29
566273,27,-37,41,-39,68,-31,33,-30
566283,26,-37,41,-40,67,-31,52,-29
566293,26,-38,41,-40,53,-30,35,-30
566303,26,-38,42,-39,51,-29,34,-29
566313,26,-36,42,-41,52,-21,34,-28
566323,25,-36,43,-40,53,-20,34,-29
566333,26,-36,42,-41,52,-30,35,-30
566343,25,-35,41,-41,46,-33,35,-30
566353,25,-35,40,-41,52,-30,34,-30
566363,26,-36,41,-40,51,-20,34,-31
566373,24,-36,42,-41,53,-20,22,-31
566383,24,-36,42,-37,51,-36,35,-31
566393,24,-35,41,-40,52,-31,36,-30
566403,24,-35,41,-40,53,-33,28,-31
566413,23,-35,41,-40,52,-30,34,-30
566423,23,-36,41,-40,50,-23,29,-31
566433,23,-35,41,-40,52,-30,36,-29
566443,24,-37,41,-40,53,-29,36,-30
566453,23,-36,42,-41,53,-38,28,-31
566463,23,-36,42,-42,53,-29,35,-30
566473,23,-36,42,-41,52,-29,33,-30
566483,23,-35,41,-41,53,-29,36,-29
566493,24,-36,40,-42,55,-28,30,-30
566503,22,-36,41,-41,54,-28,28,-30
566513,22,-36,41,-42,51,-25,29,-30
566523,23,-36,40,-41,51,-27,35,-30
566533,23,-36,41,-42,48,-29,35,-28
566543,23,-36,41,-41,53,-29,35,-28
566553,24,-36,41,-41,53,-42,28,-28
566563,24,-36,40,-41,52,-41,33,-27
566573,23,-36,40,-42,50,-18,33,-27
566583,24,-35,40,-41,52,-33,35,-29
566593,23,-36,41,-40,51,-39,34,-29
566603,24,-35,41,-39,53,-23,19,-28
566613,22,-36,40,-41,53,-30,24,-28
566623,22,-36,40,-40,65,-23,31,-27
566633,22,-36,40,-39,57,-37,25,-28
566643,22,-38,40,-40,67,-16,31,-27
566653,22,-37,40,-41,66,-17,31,-27
566663,22,-37,40,-40,58,-39,31,-27
566673,21,-37,40,-42,53,-23,23,-27
566683,21,-37,40,-42,71,-19,32,-28
566693,22,-37,40,-41,54,-19,19,-28
566703,20,-37,40,-42,67,-19,31,-27
566713,21,-37,41,-43,51,-29,32,-27
566723,21,-36,40,-43,52,-40,31,-26
566733,20,-37,40,-45,64,-43,32,-26
566743,21,-35,40,-44,58,-18,18,-27
566753,19,-36,40,-45,53,-41,27,-27
566763,20,-32,41,-43,53,-28,27,-27
566773,20,-37,41,-44,59,-42,27,-26
566783,21,-38,41,-44,52,-42,33,-26
566793,21,-37,41,-43,62,-36,35,-25
566803,23,-37,40,-42,62,-36,33,-26
566813,22,-36,40,-44,66,-35,35,-26
566823,22,-37,40,-43,51,-29,37,-26
566833,22,-37,40,-43,53,-23,24,-25
566843,23,-37,40,-41,53,-28,33,-26
566853,21,-37,41,-44,53,-27,28,-26
566863,20,-37,40,-44,51,-28,28,-26
566873,20,-37,40,-43,68,-31,35,-26
566883,20,-37,40,-44,51,-30,35,-27
566893,19,-37,40,-44,53,-29,29,-26
566903,19,-38,40,-44,52,-30,33,-26
566913,20,-37,40,-44,49,-31,35,-25
566923,20,-37,40,-45,53,-30,24,-26
566933,20,-36,40,-43,54,-32,36,-25
566943,20,-37,40,-44,54,-32,36,-25
566953,19,-37,39,-42,56,-44,25,-26
566963,20,-37,40,-42,66,-21,37,-25
566973,20,-37,39,-44,54,-33,36,-26
566983,19,-37,39,-44,60,-37,24,-25
566993,20,-36,38,-43,52,-21,34,-25
567003,21,-37,38,-43,52,-32,37,-25
567013,19,-37,38,-44,53,-23,25,-26
567023,20,-38,38,-44,68,-34,36,-25
567033,20,-38,38,-42,53,-33,37,-26
567043,19,-38,38,-43,52,-20,36,-26
567053,19,-36,38,-42,52,-21,37,-26
567063,19,-37,38,-43,51,-38,43,-19
567073,20,-38,38,-44,50,-33,36,-24
567083,20,-38,38,-44,54,-33,36,-26
567093,21,-37,38,-44,54,-21,28,-26
567103,21,-37,38,-44,51,-20,36,-26
567113,21,-37,38,-44,52,-32,35,-26
567123,19,-37,37,-43,50,-21,34,-25
567133,18,-37,38,-44,52,-20,36,-25
567143,20,-37,38,-42,51,-20,35,-25
567153,20,-39,38,-45,52,-30,55,-8
567163,17,-38,38,-45,57,-20,36,-25
567173,19,-39,38,-43,52,-30,37,-26
567183,19,-39,38,-43,53,-33,35,-26
567193,18,-38,38,-44,53,-31,37,-26
567203,18,-37,38,-44,54,-33,29,-26
567213,18,-37,37,-44,52,-32,38,-26
567223,18,-37,38,-42,53,-20,25,-25
567233,19,-37,38,-43,65,-43,24,-25
567243,19,-37,38,-43,53,-34,42,-20
567253,19,-36,38,-42,53,-32,37,-24
567263,19,-37,38,-43,67,-32,36,-24
567273,18,-37,38,-42,67,-31,29,-24
567283,19,-37,38,-43,11,-31,38,-24
567293,18,-36,38,-43,68,-24,26,-24
567303,18,-36,38,-41,68,-28,26,-24
567313,17,-35,37,-41,57,-20,22,-24
567323,17,-35,37,-43,67,-30,36,-24
567333,17,-35,37,-41,70,-31,49,-14
567343,17,-36,37,-42,69,-21,33,-25
567353,18,-35,37,-43,70,-36,26,-24
567363,19,-33,37,-43,73,-21,31,-26
567373,18,-32,37,-43,74,-27,25,-25
567383,18,-33,37,-42,72,-42,60,-8
567393,18,-32,37,-42,70,-38,35,-25
567403,18,-33,37,-41,62,-22,22,-25
567413,18,-33,37,-42,71,-23,20,-24
567423,18,-33,37,-43,69,-30,25,-24
567433,17,-33,37,-42,73,-38,27,-24
567443,18,-33,37,-42,69,-39,34,-25
567453,18,-33,37,-43,65,-21,20,-25
567463,19,-33,37,-42,69,-44,29,-27
567473,18,-33,37,-42,59,-31,58,-12
567483,18,-33,37,-42,67,-21,20,-28
567493,19,-33,38,-41,70,-45,27,-27
567503,20,-33,38,-42,56,-37,45,-19
567513,19,-34,39,-40,67,-27,26,-27
567523,18,-33,37,-41,67,-31,27,-26
567533,18,-34,38,-40,65,-22,27,-28
567543,19,-34,38,-41,67,-22,27,-28
567553,19,-34,37,-42,65,-22,27,-27
567563,19,-34,38,-41,65,-22,49,-16
567573,20,-35,37,-42,68,-26,27,-29
567583,19,-35,38,-42,61,-23,22,-24
567593,19,-35,36,-42,66,-23,26,-27
567603,19,-34,36,-42,52,-22,21,-28
567613,20,-34,37,-43,62,-23,21,-29
567623,19,-35,36,-42,63,-35,31,-29
567633,19,-34,37,-42,61,-23,21,-29
567643,19,-34,37,-43,62,-45,30,-29
567653,19,-35,37,-42,61,-28,53,-12
567663,19,-34,37,-42,61,-44,27,-28
567673,20,-34,37,-43,56,-23,23,-29
567683,21,-34,37,-41,61,-24,23,-28
567693,20,-34,37,-42,54,-24,19,-28
567703,20,-34,38,-42,54,-31,58,-14
567713,21,-34,37,-42,52,-36,30,-28
567723,20,-34,37,-41,52,-26,28,-29
567733,19,-34,38,-43,59,-24,21,-29
567743,20,-36,38,-43,61,-24,19,-28
567753,20,-36,38,-44,66,-24,22,-28
567763,21,-35,38,-44,58,-24,23,-27
567773,20,-37,38,-44,55,-25,20,-28
567783,20,-36,38,-44,69,-23,23,-27
