time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
2518553,30,-35,43,-43,71,-35,50,-31
2518563,30,-36,44,-42,71,-36,51,-31
2518573,29,-35,43,-42,71,-36,52,-31
2518583,29,-36,43,-42,70,-36,51,-31
2518593,29,-35,43,-43,71,-37,52,-30
2518603,29,-35,44,-43,70,-36,51,-31
2518613,29,-35,45,-43,70,-36,52,-30
2518623,30,-35,42,-42,70,-36,52,-30
2518633,30,-35,44,-43,71,-35,52,-30
2518643,30,-36,44,-42,69,-37,52,-31
2518653,29,-34,43,-41,69,-36,52,-30
2518663,29,-35,44,-42,70,-35,52,-31
2518673,26,-34,44,-42,70,-35,51,-31
2518683,29,-34,42,-42,70,-35,50,-31
2518693,29,-34,44,-41,69,-35,52,-30
2518703,29,-34,45,-43,70,-36,52,-30
2518713,29,-33,43,-42,70,-34,51,-30
2518723,27,-33,44,-42,69,-36,52,-29
2518733,29,-33,43,-42,70,-35,51,-29
2518743,28,-33,44,-43,70,-36,53,-30
2518753,29,-33,44,-42,70,-36,48,-30
2518763,26,-33,44,-43,69,-35,52,-30
2518773,27,-33,43,-43,70,-36,52,-30
2518783,27,-35,43,-42,71,-36,53,-31
2518793,27,-33,44,-42,70,-36,53,-32
2518803,27,-34,43,-41,70,-34,52,-31
2518813,27,-34,43,-43,70,-37,52,-31
2518823,26,-33,43,-42,70,-36,53,-30
2518833,26,-33,44,-43,70,-36,53,-30
2518843,26,-33,43,-42,70,-36,51,-32
2518853,24,-33,44,-42,69,-37,52,-31
2518863,26,-33,43,-42,70,-35,53,-30
2518873,25,-34,44,-42,70,-35,52,-31
2518883,26,-35,43,-41,70,-36,53,-30
2518893,26,-34,44,-42,71,-35,52,-31
2518903,26,-34,43,-42,70,-36,53,-30
2518913,26,-34,45,-42,71,-35,52,-29
2518923,25,-34,44,-42,70,-35,53,-30
2518933,25,-33,45,-42,71,-36,52,-30
2518943,25,-34,44,-42,70,-35,54,-31
2518953,25,-34,45,-42,71,-35,52,-30
2518963,25,-34,44,-42,70,-35,52,-29
2518973,25,-34,44,-42,70,-34,48,-27
2518983,25,-34,43,-42,69,-35,52,-28
2518993,25,-34,44,-41,70,-36,53,-28
2519003,26,-34,46,-42,71,-35,52,-28
2519013,25,-34,43,-41,70,-35,52,-28
2519023,25,-34,43,-42,69,-37,52,-28
2519033,24,-34,44,-42,69,-36,53,-28
2519043,24,-34,43,-42,70,-35,52,-28
2519053,24,-34,44,-40,69,-36,53,-28
2519063,23,-34,44,-42,68,-36,51,-26
2519073,24,-33,43,-42,71,-35,53,-27
2519083,24,-34,44,-42,70,-36,53,-27
2519093,24,-34,44,-41,71,-35,54,-28
2519103,23,-34,44,-42,70,-36,54,-27
2519113,24,-34,43,-42,70,-36,53,-27
2519123,24,-33,44,-41,70,-36,53,-27
2519133,24,-34,45,-42,70,-36,53,-25
2519143,25,-33,44,-41,69,-36,53,-27
2519153,24,-33,41,-42,69,-35,54,-27
2519163,25,-34,45,-40,69,-35,54,-27
2519173,25,-34,45,-41,68,-36,54,-27
2519183,24,-34,45,-41,68,-36,53,-27
2519193,25,-34,44,-41,68,-36,52,-26
2519203,25,-35,42,-42,68,-35,53,-27
2519213,24,-35,45,-41,70,-36,54,-27
2519223,26,-35,44,-43,69,-36,55,-28
2519233,25,-36,44,-41,68,-36,54,-27
2519243,26,-36,44,-42,70,-36,55,-28
2519253,25,-39,45,-42,66,-36,55,-28
2519263,26,-37,44,-43,68,-35,53,-29
2519273,25,-38,44,-41,69,-35,53,-29
2519283,25,-38,44,-42,72,-35,53,-29
2519293,25,-38,45,-42,67,-36,55,-30
2519303,25,-39,44,-41,66,-35,54,-30
2519313,26,-38,44,-41,69,-36,53,-30
2519323,25,-38,45,-42,68,-35,53,-31
2519333,26,-38,43,-41,68,-35,52,-31
2519343,26,-38,44,-41,68,-36,53,-32
2519353,25,-38,44,-41,68,-35,53,-32
2519363,26,-38,44,-41,68,-35,53,-32
2519373,25,-37,44,-41,67,-35,53,-32
2519383,25,-38,44,-43,70,-35,54,-32
2519393,26,-38,44,-41,69,-35,54,-31
2519403,24,-38,44,-42,67,-35,54,-32
2519413,26,-38,44,-42,72,-34,54,-32
2519423,26,-38,44,-41,69,-34,52,-31
2519433,26,-38,44,-40,67,-35,52,-32
2519443,26,-38,44,-42,68,-35,54,-32
2519453,26,-39,44,-42,67,-34,53,-32
2519463,26,-39,44,-42,67,-35,52,-31
2519473,27,-40,44,-42,68,-35,53,-31
2519483,26,-39,44,-42,66,-36,54,-31
2519493,27,-39,44,-41,67,-36,52,-29
2519503,26,-41,44,-42,67,-36,52,-31
2519513,26,-39,41,-42,67,-36,53,-30
2519523,26,-40,44,-42,66,-36,53,-30
2519533,26,-39,45,-42,68,-37,51,-31
2519543,26,-39,44,-38,65,-36,52,-31
2519553,26,-38,44,-41,66,-36,51,-32
2519563,26,-37,43,-41,66,-35,53,-31
2519573,25,-37,44,-41,65,-36,49,-31
2519583,26,-37,43,-39,65,-37,52,-31
2519593,26,-37,43,-40,68,-35,50,-31
2519603,26,-37,43,-41,62,-35,51,-30
2519613,26,-37,44,-42,65,-35,53,-30
2519623,25,-37,44,-42,66,-36,51,-31
2519633,25,-36,44,-41,65,-36,52,-31
2519643,25,-36,44,-41,65,-35,53,-30
2519653,25,-37,45,-41,66,-36,51,-32
2519663,25,-37,43,-41,66,-35,52,-30
2519673,25,-37,44,-41,65,-36,52,-31
2519683,26,-37,44,-42,68,-35,52,-31
2519693,25,-37,44,-41,66,-37,52,-31
2519703,25,-36,45,-40,65,-34,52,-31
2519713,25,-37,44,-42,66,-35,52,-32
2519723,25,-36,43,-41,67,-34,51,-31
2519733,25,-37,44,-43,67,-34,52,-31
2519743,24,-36,44,-42,65,-34,51,-32
2519753,24,-37,44,-42,69,-35,52,-31
2519763,24,-36,43,-40,66,-34,49,-32
2519773,24,-37,44,-41,66,-35,51,-31
2519783,25,-36,43,-41,68,-33,50,-31
2519793,24,-37,43,-38,67,-36,51,-31
2519803,24,-36,44,-43,67,-35,52,-30
2519813,24,-37,43,-42,67,-36,52,-30
2519823,25,-36,42,-43,68,-35,52,-30
2519833,25,-35,44,-41,68,-35,52,-31
2519843,25,-37,43,-42,67,-34,51,-30
2519853,25,-36,44,-42,69,-35,52,-30
2519863,25,-37,43,-42,69,-34,52,-29
2519873,25,-35,43,-41,68,-34,53,-30
2519883,25,-37,44,-42,70,-35,52,-30
2519893,26,-37,43,-41,68,-35,51,-30
2519903,26,-37,44,-42,67,-36,51,-30
2519913,26,-37,43,-42,68,-34,52,-30
2519923,26,-37,44,-42,67,-36,52,-30
2519933,26,-37,43,-42,63,-37,53,-30
2519943,27,-37,45,-42,67,-34,50,-30
2519953,26,-37,43,-41,67,-36,51,-30
2519963,26,-37,43,-42,65,-35,50,-30
2519973,26,-37,44,-41,67,-36,50,-29
2519983,27,-36,44,-42,64,-37,53,-30
2519993,27,-37,44,-41,63,-36,50,-29
2520003,26,-37,44,-43,67,-35,51,-29
2520013,26,-35,44,-42,67,-36,51,-30
2520023,26,-36,44,-43,67,-34,51,-30
2520033,26,-36,43,-41,66,-35,51,-29
2520043,26,-36,44,-42,68,-35,51,-30
2520053,26,-37,44,-42,66,-35,52,-30
2520063,26,-36,45,-43,66,-35,52,-29
2520073,26,-36,43,-42,69,-38,52,-29
2520083,26,-36,44,-41,67,-33,51,-30
2520093,26,-36,43,-42,67,-36,53,-29
2520103,27,-36,44,-41,66,-34,51,-29
2520113,22,-37,44,-42,68,-36,52,-29
2520123,27,-36,44,-41,67,-35,50,-30
2520133,26,-37,44,-42,68,-36,52,-29
2520143,27,-36,44,-43,68,-35,52,-29
2520153,27,-37,44,-41,69,-36,48,-28
2520163,27,-36,44,-41,68,-35,53,-29
2520173,27,-36,44,-41,71,-36,51,-30
2520183,27,-36,43,-41,71,-35,49,-28
2520193,27,-36,43,-41,69,-34,51,-29
2520203,27,-36,44,-42,71,-35,51,-28
2520213,27,-36,43,-42,69,-36,51,-29
2520223,27,-36,44,-40,71,-35,52,-29
2520233,27,-36,43,-42,70,-33,51,-30
2520243,27,-36,44,-42,72,-35,50,-30
2520253,27,-36,43,-42,72,-36,51,-29
2520263,27,-36,44,-41,72,-36,51,-29
2520273,27,-36,43,-41,70,-34,51,-30
2520283,27,-36,44,-42,72,-35,51,-29
2520293,27,-36,42,-41,70,-35,53,-30
2520303,27,-36,45,-42,75,-36,52,-30
2520313,27,-36,44,-41,71,-36,52,-30
2520323,27,-35,44,-42,73,-35,52,-30
2520333,27,-36,43,-41,72,-36,52,-31
2520343,27,-36,44,-40,75,-37,53,-30
2520353,27,-36,44,-42,72,-37,52,-30
2520363,27,-36,44,-41,73,-35,53,-30
2520373,28,-36,44,-42,72,-36,50,-30
2520383,27,-36,44,-41,74,-36,52,-30
2520393,27,-36,43,-41,72,-34,52,-29
2520403,27,-36,44,-41,69,-35,51,-31
2520413,27,-37,43,-43,72,-35,51,-31
2520423,27,-37,44,-42,72,-36,52,-30
2520433,27,-37,43,-42,74,-34,50,-30
2520443,27,-36,44,-43,74,-35,52,-31
2520453,27,-36,42,-42,70,-37,53,-31
2520463,26,-36,43,-43,73,-35,51,-30
2520473,27,-36,43,-42,73,-35,52,-30
2520483,27,-36,43,-43,73,-36,52,-30
2520493,28,-37,43,-41,73,-35,51,-30
2520503,26,-37,44,-42,73,-35,52,-30
2520513,27,-37,43,-43,72,-35,52,-30
2520523,27,-37,45,-42,71,-35,51,-30
2520533,27,-37,43,-41,70,-34,52,-30
2520543,27,-36,44,-42,72,-36,53,-31
2520553,26,-37,43,-41,71,-35,52,-31
2520563,27,-37,44,-43,73,-36,52,-30
2520573,27,-37,44,-41,72,-35,52,-31
2520583,26,-36,44,-42,67,-34,52,-30
2520593,26,-37,45,-41,71,-34,50,-29
2520603,27,-38,44,-42,70,-36,52,-31
2520613,26,-36,44,-41,71,-34,53,-30
2520623,27,-35,43,-42,71,-36,52,-31
2520633,27,-36,44,-41,72,-34,52,-30
2520643,27,-37,43,-41,76,-35,49,-31
2520653,27,-36,44,-41,75,-35,52,-31
2520663,26,-37,44,-41,72,-35,53,-31
2520673,27,-36,44,-41,72,-33,53,-30
2520683,26,-36,44,-41,72,-35,52,-31
2520693,27,-36,43,-43,70,-34,51,-31
2520703,26,-36,44,-41,73,-33,51,-31
2520713,26,-36,44,-42,74,-34,53,-31
2520723,26,-36,44,-42,73,-34,51,-31
2520733,26,-36,45,-42,72,-33,52,-31
2520743,27,-36,43,-41,71,-34,52,-31
2520753,27,-35,44,-42,73,-34,52,-31
2520763,26,-36,44,-40,71,-32,52,-31
2520773,27,-35,44,-42,69,-33,50,-31
2520783,27,-35,44,-42,70,-33,51,-31
2520793,27,-35,44,-42,71,-33,51,-31
2520803,27,-35,44,-42,70,-33,50,-31
2520813,27,-36,45,-41,70,-34,51,-31
2520823,27,-35,44,-41,70,-34,52,-31
2520833,27,-36,43,-42,70,-34,51,-31
2520843,26,-35,45,-41,67,-34,52,-30
2520853,27,-35,43,-41,72,-35,50,-31
2520863,27,-35,42,-42,68,-34,51,-31
2520873,26,-36,44,-41,69,-34,51,-30
2520883,27,-36,43,-41,68,-34,52,-31
2520893,26,-35,44,-42,69,-33,52,-31
2520903,26,-37,44,-41,69,-34,51,-31
2520913,26,-35,44,-43,69,-35,51,-31
2520923,27,-37,44,-42,68,-34,51,-31
2520933,27,-36,44,-41,69,-33,51,-30
2520943,26,-35,43,-41,68,-36,51,-31
2520953,27,-37,44,-42,68,-34,51,-30
2520963,27,-36,44,-42,68,-35,52,-31
2520973,27,-36,45,-41,65,-35,52,-30
2520983,26,-37,44,-40,68,-34,50,-30
2520993,26,-37,43,-42,64,-34,51,-31
2521003,27,-36,44,-41,65,-34,52,-30
2521013,26,-37,44,-41,68,-33,51,-30
2521023,27,-36,44,-41,68,-33,50,-29
2521033,26,-37,44,-41,75,-35,51,-30
2521043,27,-36,44,-41,70,-35,51,-29
2521053,26,-37,43,-40,70,-35,52,-29
2521063,27,-36,44,-41,68,-34,52,-28
2521073,26,-36,44,-41,69,-34,52,-29
2521083,27,-37,45,-42,70,-34,50,-29
2521093,26,-37,43,-40,69,-35,51,-29
2521103,26,-37,44,-42,69,-32,50,-29
2521113,26,-36,44,-41,70,-33,52,-29
2521123,26,-36,44,-42,71,-33,52,-29
2521133,26,-37,44,-41,70,-32,51,-29
2521143,26,-36,44,-34,70,-32,52,-29
2521153,26,-36,44,-41,69,-33,52,-29
2521163,26,-37,44,-41,69,-33,51,-29
2521173,26,-36,44,-42,68,-33,52,-29
2521183,26,-37,44,-42,68,-34,50,-29
2521193,26,-35,44,-42,69,-35,52,-29
2521203,26,-36,44,-42,68,-35,52,-29
2521213,27,-35,44,-42,69,-35,52,-28
2521223,26,-36,44,-42,68,-37,51,-29
2521233,26,-35,44,-42,67,-36,52,-29
2521243,26,-35,44,-42,65,-36,50,-29
2521253,27,-36,44,-41,67,-39,54,-13
2521263,26,-36,43,-43,69,-37,51,-29
2521273,26,-36,43,-41,71,-37,52,-29
2521283,26,-35,45,-41,68,-37,51,-29
2521293,26,-37,43,-41,68,-37,50,-29
2521303,27,-35,45,-41,66,-38,53,-29
2521313,26,-36,43,-41,69,-38,50,-29
2521323,27,-35,45,-41,69,-37,52,-29
2521333,26,-35,44,-41,67,-37,51,-29
2521343,26,-36,44,-42,70,-36,53,-29
2521353,26,-36,44,-41,68,-37,52,-29
2521363,26,-36,44,-42,68,-37,53,-29
2521373,26,-37,43,-41,69,-37,51,-29
2521383,26,-35,44,-42,69,-37,52,-29
2521393,26,-36,44,-42,70,-37,52,-29
2521403,26,-36,44,-42,68,-32,51,-30
2521413,26,-37,44,-41,70,-38,53,-29
2521423,26,-36,44,-41,68,-37,52,-29
2521433,26,-36,44,-42,68,-38,51,-29
2521443,26,-36,43,-41,67,-38,53,-29
2521453,26,-36,44,-41,68,-38,51,-28
2521463,26,-36,44,-42,68,-38,50,-28
2521473,26,-36,44,-41,68,-37,51,-29
2521483,26,-37,44,-35,70,-37,53,-28
2521493,26,-36,44,-41,69,-37,50,-28
2521503,26,-35,44,-40,67,-37,51,-29
2521513,26,-36,44,-41,70,-37,53,-29
2521523,26,-36,43,-42,69,-37,53,-29
2521533,27,-36,44,-41,69,-36,50,-29
2521543,27,-36,43,-42,70,-37,51,-28
2521553,27,-36,44,-42,75,-37,52,-29
2521563,28,-36,43,-41,69,-35,51,-29
2521573,27,-36,44,-42,71,-36,51,-28
2521583,27,-36,43,-41,70,-38,51,-28
2521593,26,-35,43,-42,69,-40,51,-29
2521603,27,-36,43,-41,69,-37,52,-29
2521613,27,-35,45,-41,70,-38,52,-29
2521623,27,-35,43,-42,70,-38,53,-29
2521633,26,-35,43,-41,69,-38,52,-29
2521643,27,-35,44,-40,71,-39,52,-29
2521653,27,-35,44,-42,70,-40,52,-29
2521663,27,-35,43,-41,70,-39,52,-29
2521673,27,-36,43,-42,69,-38,51,-28
2521683,26,-35,43,-41,70,-39,52,-29
2521693,27,-31,43,-41,70,-39,52,-29
2521703,27,-35,44,-42,68,-38,51,-29
2521713,27,-35,43,-41,69,-40,51,-29
2521723,27,-36,44,-42,68,-38,51,-29
2521733,27,-35,43,-42,68,-38,52,-28
2521743,27,-36,44,-42,68,-40,51,-28
2521753,27,-35,43,-41,70,-38,51,-29
2521763,27,-36,43,-41,68,-38,51,-28
2521773,26,-35,43,-43,68,-39,53,-29
2521783,27,-37,43,-42,69,-39,52,-29
2521793,27,-36,44,-41,68,-38,52,-29
2521803,27,-36,43,-41,68,-39,51,-29
2521813,27,-35,44,-41,69,-39,53,-29
2521823,27,-36,43,-42,72,-40,52,-28
2521833,26,-36,44,-42,68,-38,51,-29
2521843,26,-36,43,-41,69,-37,49,-29
2521853,26,-36,43,-42,66,-38,52,-29
2521863,27,-36,43,-41,68,-37,50,-29
2521873,26,-36,43,-42,67,-38,52,-28
2521883,25,-35,43,-40,68,-37,52,-29
2521893,25,-36,43,-41,70,-36,51,-29
2521903,25,-36,43,-42,68,-40,52,-30
2521913,26,-36,43,-42,67,-39,53,-29
2521923,25,-36,43,-42,68,-39,52,-30
2521933,24,-36,42,-42,68,-39,53,-29
2521943,25,-36,43,-42,67,-39,52,-29
2521953,26,-36,43,-42,68,-39,50,-30
2521963,25,-36,43,-42,66,-39,52,-30
2521973,24,-35,43,-41,67,-39,52,-29
2521983,25,-36,42,-42,66,-40,52,-31
2521993,26,-35,44,-42,67,-40,51,-29
2522003,25,-36,43,-42,72,-38,50,-30
2522013,25,-36,44,-42,68,-38,53,-29
2522023,25,-36,43,-41,70,-38,51,-29
2522033,25,-36,43,-42,67,-39,51,-30
2522043,25,-36,44,-42,67,-38,51,-29
2522053,25,-36,42,-42,67,-39,52,-29
2522063,25,-36,44,-42,68,-39,50,-30
2522073,25,-36,43,-42,67,-39,52,-29
2522083,25,-36,44,-41,72,-38,52,-29
2522093,25,-36,44,-42,67,-38,52,-30
2522103,25,-36,45,-42,70,-38,53,-29
2522113,26,-36,44,-42,70,-38,50,-30
2522123,26,-36,44,-42,67,-39,49,-30
2522133,26,-36,43,-41,67,-39,51,-28
2522143,26,-35,43,-42,67,-39,50,-30
2522153,26,-36,44,-42,67,-40,51,-30
2522163,26,-37,44,-42,66,-39,53,-29
2522173,24,-36,45,-42,66,-39,51,-29
2522184,26,-35,43,-42,68,-38,50,-29
2522193,25,-36,45,-42,65,-39,51,-29
2522203,25,-36,43,-42,67,-38,50,-28
2522213,25,-36,43,-42,66,-38,52,-29
2522223,25,-36,43,-42,65,-39,50,-30
2522233,25,-36,44,-42,65,-38,52,-29
2522243,24,-35,44,-41,67,-38,50,-29
2522253,25,-37,43,-42,67,-38,52,-29
2522263,24,-36,41,-42,66,-38,52,-28
2522273,24,-37,44,-41,66,-40,52,-29
2522283,25,-38,44,-42,66,-39,52,-29
2522293,25,-36,45,-42,65,-37,52,-29
2522303,25,-38,44,-41,66,-38,52,-30
2522313,24,-37,43,-42,65,-37,51,-29
2522323,25,-37,44,-42,68,-37,50,-30
2522333,26,-37,44,-42,67,-38,52,-29
2522343,26,-38,43,-42,66,-39,52,-29
2522353,26,-38,43,-42,66,-37,52,-29
2522363,26,-38,44,-42,66,-39,51,-30
2522373,28,-38,43,-42,67,-38,53,-29
2522383,28,-38,43,-42,67,-38,52,-29
2522393,28,-38,44,-41,67,-39,51,-30
2522403,29,-38,44,-41,66,-38,53,-29
2522413,28,-38,43,-41,65,-38,51,-30
2522423,28,-39,43,-41,64,-39,52,-29
2522433,29,-38,44,-42,66,-40,50,-29
2522443,29,-39,44,-37,65,-38,52,-29
2522453,28,-38,44,-42,66,-40,50,-30
2522463,29,-39,43,-42,69,-38,52,-29
2522473,24,-38,43,-41,68,-40,52,-29
2522483,29,-38,43,-42,68,-40,52,-29
2522493,29,-38,44,-43,68,-39,52,-28
2522503,29,-38,43,-42,71,-40,51,-30
2522513,29,-39,43,-42,71,-39,52,-29
2522523,29,-38,44,-41,68,-39,50,-30
2522533,29,-38,42,-42,71,-39,51,-29
2522543,29,-39,43,-42,69,-39,52,-30
2522553,29,-39,43,-42,70,-39,52,-29
2522563,29,-39,45,-41,72,-39,52,-30
2522573,28,-39,43,-42,70,-39,52,-29
2522583,28,-39,45,-41,70,-40,52,-29
2522593,29,-39,45,-42,71,-39,52,-29
2522603,30,-38,43,-41,71,-39,51,-30
2522613,29,-38,45,-42,70,-39,50,-29
2522623,29,-38,43,-41,71,-40,52,-29
2522633,30,-39,43,-41,71,-39,52,-30
2522643,31,-38,45,-42,70,-39,50,-30
2522653,30,-38,44,-43,69,-39,52,-29
2522663,31,-39,43,-42,70,-38,52,-29
2522673,29,-39,43,-42,65,-39,52,-29
2522683,31,-39,43,-40,71,-39,52,-30
2522693,30,-38,45,-42,70,-38,50,-30
2522703,29,-38,43,-41,70,-38,52,-30
2522713,30,-38,44,-42,69,-38,53,-29
2522723,29,-38,44,-41,69,-39,50,-29
2522733,28,-38,43,-42,70,-39,52,-29
2522743,28,-38,45,-43,70,-38,51,-28
2522753,28,-38,43,-42,70,-40,52,-30
2522763,24,-38,45,-42,70,-40,50,-30
2522773,27,-38,44,-41,71,-39,52,-27
2522783,27,-38,43,-43,69,-37,52,-30
2522793,27,-38,43,-42,69,-38,50,-29
2522803,27,-38,44,-41,70,-38,51,-30
2522813,27,-38,45,-42,70,-37,52,-30
2522823,27,-38,43,-41,74,-37,52,-30
2522833,27,-38,44,-42,71,-37,52,-30
2522843,27,-38,43,-42,70,-40,52,-29
2522853,27,-38,45,-41,71,-37,49,-30
2522863,27,-38,45,-42,70,-37,53,-30
2522873,27,-38,43,-41,70,-37,52,-30
2522883,28,-38,41,-43,71,-39,52,-29
2522893,27,-38,44,-42,71,-36,50,-29
2522903,28,-37,45,-42,70,-37,52,-30
2522913,27,-39,44,-43,71,-37,52,-30
2522923,27,-39,45,-42,72,-38,52,-29
2522933,28,-39,44,-42,69,-39,51,-30
2522943,27,-39,44,-41,70,-38,52,-30
2522953,28,-39,45,-42,70,-39,52,-30
2522963,27,-39,45,-41,70,-38,51,-30
2522973,27,-40,45,-42,70,-36,52,-29
2522983,27,-40,45,-41,70,-38,52,-29
2522993,28,-39,45,-42,69,-38,52,-29
2523003,27,-39,45,-41,69,-38,52,-30
2523013,26,-40,45,-41,69,-38,52,-29
2523023,28,-38,46,-41,70,-38,52,-29
2523033,27,-40,46,-41,70,-37,51,-30
2523043,27,-40,46,-42,70,-37,52,-29
2523053,27,-40,46,-42,71,-36,52,-29
2523063,28,-40,46,-41,69,-38,52,-30
2523073,27,-40,45,-42,66,-37,50,-30
2523083,27,-40,46,-42,74,-36,52,-29
2523093,27,-40,46,-42,69,-35,53,-29
2523103,27,-40,46,-41,69,-35,52,-29
2523113,28,-39,45,-41,67,-34,51,-29
2523123,27,-39,46,-41,69,-36,52,-29
2523133,27,-39,45,-42,68,-34,52,-30
2523143,27,-39,46,-42,70,-33,52,-29
2523153,27,-40,45,-41,67,-34,51,-30
2523163,27,-39,46,-41,69,-33,52,-29
2523173,27,-38,42,-41,68,-34,52,-30
2523183,27,-39,46,-40,70,-34,52,-29
2523193,27,-39,46,-40,71,-33,50,-30
2523203,27,-39,46,-39,68,-33,52,-29
2523213,27,-39,46,-41,67,-34,52,-29
2523223,27,-39,47,-41,68,-34,52,-30
2523233,27,-39,47,-41,68,-33,52,-30
2523243,26,-39,48,-42,67,-34,52,-30
2523253,28,-39,46,-42,68,-42,32,-30
2523263,28,-39,46,-42,68,-35,52,-30
2523273,27,-39,47,-43,70,-34,52,-31
2523283,27,-39,46,-41,69,-34,52,-30
2523293,27,-40,46,-42,65,-35,52,-29
2523303,28,-39,45,-40,71,-35,51,-30
2523313,28,-39,43,-41,68,-34,52,-30
2523323,27,-39,42,-42,69,-34,50,-30
2523333,27,-38,40,-41,70,-35,52,-30
2523343,27,-38,40,-42,68,-34,52,-30
2523353,28,-38,40,-41,69,-34,52,-30
2523363,27,-38,39,-40,69,-34,53,-30
2523373,28,-39,41,-42,69,-35,52,-30
2523383,27,-39,40,-41,70,-34,52,-30
2523393,28,-39,40,-42,70,-35,52,-30
2523403,27,-39,41,-41,70,-34,52,-30
2523413,27,-39,41,-41,69,-34,52,-29
2523423,28,-39,42,-42,69,-34,52,-30
2523433,27,-39,41,-41,69,-34,52,-30
2523443,28,-39,41,-41,69,-34,53,-30
2523453,27,-39,42,-41,74,-33,52,-30
2523463,27,-39,40,-41,70,-34,52,-30
2523473,27,-39,41,-41,68,-34,53,-30
2523483,27,-39,40,-42,70,-35,52,-30
2523493,28,-39,40,-41,70,-35,53,-30
2523503,27,-39,40,-42,69,-34,52,-30
2523513,27,-39,40,-41,70,-35,52,-30
2523523,27,-39,40,-42,70,-35,53,-30
2523533,27,-39,43,-42,68,-37,52,-30
2523543,27,-39,43,-41,69,-35,52,-30
2523553,27,-39,43,-42,70,-36,53,-30
2523563,27,-39,43,-42,69,-35,52,-30
2523573,27,-39,42,-42,70,-36,51,-30
2523583,27,-39,42,-41,71,-35,51,-31
2523593,27,-39,43,-41,71,-36,51,-30
2523603,27,-39,43,-42,70,-34,53,-29
2523613,26,-39,43,-41,70,-35,52,-30
2523623,27,-38,43,-42,65,-35,52,-29
2523633,27,-38,43,-42,69,-36,52,-29
2523643,27,-39,43,-41,71,-35,50,-30
2523653,27,-39,43,-40,73,-36,52,-30
2523663,27,-40,43,-41,71,-36,52,-30
2523673,27,-39,43,-40,71,-35,51,-30
2523683,28,-39,43,-42,72,-37,52,-30
2523693,27,-39,45,-41,72,-35,51,-30
2523703,27,-39,43,-43,71,-36,51,-30
2523713,27,-37,43,-41,70,-36,49,-30
2523723,27,-39,43,-43,70,-36,52,-30
2523733,27,-39,43,-40,69,-35,51,-30
2523743,27,-38,44,-42,69,-36,52,-30
2523753,27,-39,44,-41,71,-35,50,-29
2523763,27,-40,44,-42,70,-36,52,-30
2523773,27,-39,43,-42,70,-36,51,-30
2523783,27,-39,45,-42,69,-35,52,-30
2523793,27,-39,44,-42,69,-36,51,-30
2523803,27,-39,44,-42,69,-36,50,-30
2523813,27,-39,44,-41,66,-35,50,-30
2523823,27,-38,43,-42,71,-34,52,-30
2523833,26,-38,44,-41,69,-35,51,-30
2523843,27,-39,42,-41,68,-35,52,-30
2523853,26,-39,44,-42,69,-35,52,-30
2523863,27,-38,44,-42,69,-36,50,-28
2523873,27,-38,43,-41,70,-35,52,-30
2523883,26,-38,44,-41,71,-35,52,-30
2523893,27,-39,43,-43,70,-36,50,-29
2523903,28,-39,44,-42,70,-35,51,-29
2523913,27,-37,44,-43,67,-35,52,-30
2523923,27,-38,43,-42,69,-35,52,-30
2523933,27,-38,43,-42,70,-35,53,-29
2523943,27,-39,43,-43,69,-37,52,-30
2523953,27,-37,44,-43,70,-36,49,-29
2523963,26,-39,43,-42,71,-36,52,-30
2523973,27,-38,44,-42,70,-36,51,-28
2523983,26,-38,43,-42,69,-36,50,-30
2523993,27,-38,43,-41,66,-35,51,-29
2524003,26,-38,43,-42,69,-35,52,-30
2524013,26,-38,43,-42,69,-36,52,-30
2524023,26,-38,43,-41,70,-35,52,-29
2524033,26,-38,43,-42,70,-35,52,-30
2524043,26,-38,45,-42,69,-36,52,-29
2524053,26,-38,43,-43,69,-34,52,-30
2524063,26,-38,44,-41,69,-36,50,-30
2524073,27,-38,44,-41,68,-36,52,-30
2524083,26,-39,44,-42,69,-35,51,-29
2524093,27,-38,43,-42,69,-36,52,-30
2524103,26,-39,44,-42,70,-35,52,-30
2524113,26,-38,44,-43,70,-35,52,-30
2524123,26,-38,44,-41,69,-35,52,-30
2524133,26,-38,44,-42,70,-35,53,-29
2524143,26,-38,44,-41,69,-36,52,-30
2524153,26,-38,44,-42,69,-35,49,-30
2524163,26,-38,43,-41,67,-35,52,-30
2524173,24,-38,43,-42,72,-35,51,-29
2524185,25,-38,43,-42,70,-37,51,-30
2524193,24,-38,43,-41,71,-35,51,-29
2524203,25,-38,44,-42,72,-36,52,-30
2524213,25,-38,42,-41,67,-35,53,-29
2524223,26,-39,44,-42,69,-36,52,-29
2524233,26,-39,43,-41,69,-38,51,-29
2524243,24,-39,43,-41,69,-35,52,-29
2524253,25,-38,43,-41,68,-35,52,-29
2524263,25,-39,42,-41,68,-35,51,-29
2524273,26,-39,43,-42,68,-36,52,-29
2524283,26,-39,43,-43,74,-35,51,-29
2524293,25,-39,43,-42,68,-36,52,-28
2524303,26,-39,43,-42,70,-35,51,-29
2524313,25,-37,43,-43,69,-35,52,-29
2524323,26,-37,43,-42,69,-35,52,-29
2524333,25,-39,43,-42,67,-35,52,-29
2524343,26,-38,43,-41,68,-35,52,-29
2524353,26,-38,43,-43,67,-35,52,-29
